"name","postal","city","address","www","email","phone","rector","sun","week","fest","latlng","url"
"Matki Bożej Szkaplerznej","","38-321 Moszczenica Małopolska 243,","38-321 Moszczenica Małopolska 243,","","moszczenica@diecezja.tarnow.pl","18-35-41-001","ks. mgr Tadeusz Machał","7:00, 9:00, 11:00, 16:00","6:30, śr. 18:30","","","http://www.diecezja.tarnow.pl/index.php/schematyzm/m/454-moszczenica"
"św. Mikołaja Bpa","","Moszczenica Niżna 130, 33-340 Stary Sącz,","Moszczenica Niżna 130, 33-340 Stary Sącz,","http://www.parafiamoszczenica.pl","moszczenica_nizna@diecezja.tarnow.pl","18-44-60-223","ks. mgr Tadeusz Brzeziński","7:00, 9:00, 11:00","7:00, czw., pt., sob. 18:00","","","http://www.diecezja.tarnow.pl/index.php/schematyzm/m/455-moszczenica-nizna"
"świętych Apostołów Piotra i Pawła","","Mszanka 32, 38-332 Wola Łużańska,","Mszanka 32, 38-332 Wola Łużańska,","","mszanka@diecezja.tarnow.pl","18-35-21-189","ks. mgr Jacek Mikulski","7:00, 9:30, 15:00","7:00, pon., śr., pt. 18:00 (16:00)","","","http://www.diecezja.tarnow.pl/index.php/schematyzm/m/456-mszanka"
"Najświętszego Serca Pana Jezusa","","Muchówka 56, 32-722 Królówka,","Muchówka 56, 32-722 Królówka,","parafiamuchowka.pl","muchowka@diecezja.tarnow.pl","14-612-93-20","ks. mgr Paweł Bartula","7:00, 10:00, 15:00 z nieszporami","6:30, śr., pt. 19:00 (17:00)","","","http://www.diecezja.tarnow.pl/index.php/schematyzm/m/457-muchowka"
"Bł. M. Teresy Ledóchowskiej","","33-370 Muszyna,","ul. Kościuszki 8b,, 33-370 Muszyna,","","muszyna2@diecezja.tarnow.pl","18-47-14-127","ks. mgr Franciszek Niemiec","8:00, 10:00, 17:00","8:00 lub 18:00","","","http://www.diecezja.tarnow.pl/index.php/schematyzm/m/459-muszyna-bl-m-t-ledochowskiej"
"św. Józefa Oblubieńca NMP","","33-370 Muszyna,","ul. Kościelna 62,, 33-370 Muszyna,","http://www.muszyna.diecezja.tarnow.pl","muszyna1@diecezja.tarnow.pl","18-47-14-008","ks. mgr Paweł Stabach","6:00, 8:00, 9:15, 10:30, 11:45, 16:30, 19:00 (czas zimowy 15:00, 17:00)","6:30, 9:00, 19:00 (czas zimowy 17:00)","","","http://www.diecezja.tarnow.pl/index.php/schematyzm/m/458-muszyna"
"świętych Apostołów Filipa i Jakuba Mł.","","Mystków 9, 33-334 Kamionka Wielka,","Mystków 9, 33-334 Kamionka Wielka,","http://www.mystkow.diecezja.tarnow.pl","mystkow@diecezja.tarnow.pl","18-44-56-662","ks. mgr lic. Józef Głowa","7:15, 9:00, 11:00, 16:00","6:30, 18:30","","","http://www.diecezja.tarnow.pl/index.php/schematyzm/m/460-mystkow"
"św. Stanisława BM","","Młyńczyska 107, 34-606 Łukowica,","Młyńczyska 107, 34-606 Łukowica,","","mlynczyska@diecezja.tarnow.pl","18-33-35-276","ks. mgr Benedykt Szlęzak","8:00, 11:00, 15:00","wt., czw., sob. 7:00, pon., śr., pt. 18:00 (17:00)","","","http://www.diecezja.tarnow.pl/index.php/schematyzm/m/450-mlynczyska"
"Dobrego Pasterza","","Nagawczyna, 39-200 Dębica,","Nagawczyna, 39-200 Dębica,","http://www.parafianagawczyna.pl","nagawczyna@diecezja.tarnow.pl","14-67-72-294","ks. Mieczysław Jakóbczyk","7:30, 9:00, 10:30, 17:00","7:00, śr., czw., pt. 18:00 (17:30 - czas zimowy)","","","http://www.diecezja.tarnow.pl/index.php/schematyzm/n/461-nagawczyna"
"św. Antoniego Padewskiego","","39-203 Nagoszyn 12,","39-203 Nagoszyn 12,","www.nagoszyn.diecezja.tarnow.pl","nagoszyn@diecezja.tarnow.pl","14-682-37-32","ks. dr hab Kazimierz Talarek","7:00, 8:15, 9:30, 11:00, 17:00","6:30, 18:30 (17:00)","","","http://www.diecezja.tarnow.pl/index.php/schematyzm/n/462-nagoszyn"
"Nawiedzenia Najśw. Maryi Panny","","33-335 Nawojowa 25,","33-335 Nawojowa 25,","www.nawojowa.diecezja.tarnow.pl","nawojowa@diecezja.tarnow.pl","18-44-57-142,","ks. mgr Henryk Madziar","7:00, 9:00, 10:30, 12:00, 18:00 (17:00 - zima); Bącza 9:00; Frycowa 7:00, 12:00 (VII i VIII tylko 7:00); Czaczów 9:30, 11:00 (VII i VIII tylko 12:00) Złotne 10:30.","6:30, 18:00 (17:00 - zima)","","","http://www.diecezja.tarnow.pl/index.php/schematyzm/n/463-nawojowa"
"Najśw. Maryi Panny Królowej Polski","","Nieciecza 185, 33-240 Żabno,","Nieciecza 185, 33-240 Żabno,","","nieciecza@diecezja.tarnow.pl","14-64-56-739","ks. mgr Krzysztof Pasyk","8:00, 10:00, 17:00","7:00, sob. 17:00, V, X, W. Post, Adwent - 18:00","","","http://www.diecezja.tarnow.pl/index.php/schematyzm/n/464-nieciecza"
"Siedmiu Boleści Najśw. Maryi Panny","","33-205 Nieczajna 336,","33-205 Nieczajna 336,","","nieczajna@diecezja.tarnow.pl","14-64-28-103","ks. Stanisław Bieleń","8:00, 10:30, 16:00","6:30","","","http://www.diecezja.tarnow.pl/index.php/schematyzm/n/465-nieczajna"
"Matki Bożej Nieustającej Pomocy","","33-132 Niedomice,","ul. Tysiąclecia 26,, 33-132 Niedomice,","","niedomice@diecezja.tarnow.pl","14-64-57-542","ks. mgr Jan Toboła","7:30, 9:30, 11:00, 16:00 (wakacje: 10:00, 16:00)","6:30, 19:00 (17:00)","","","http://www.diecezja.tarnow.pl/index.php/schematyzm/n/466-niedomice"
"św. Feliksa M","","Niedzieliska 115, 32-820 Szczurowa,","Niedzieliska 115, 32-820 Szczurowa,","http://www.niedzieliska.diecezja.tarnow.pl/","niedzieliska@diecezja.tarnow.pl","14-67-14-131","ks. mgr Józef Masłoń","7:00, 10:30, 16:00","7:00 (V-17:30, X-18:00)","","","http://www.diecezja.tarnow.pl/index.php/schematyzm/n/467-niedzieliska"
"Najśw. Maryi Panny Królowej Polski","","Niedźwiedza 8, 32-854 Porąbka Uszewska,","Niedźwiedza 8, 32-854 Porąbka Uszewska,","","niedzwiedza@diecezja.tarnow.pl","14-66-56-121","ks. Stanisław Dudek","8:00, 10:30, 16:00","7:00, śr., pt. 18:00 (16:00-okr.zimowy)","","","http://www.diecezja.tarnow.pl/index.php/schematyzm/n/468-niedzwiedza"
"św. Stanisława Kostki","","33-395 Chełmiec","Niskowa 178, 33-395 Chełmiec","www.niskowa.pl","niskowa@diecezja.tarnow.pl","18-44-04-141","ks. mgr Krzysztof Prokop","8.00, 10.00, 15.00","pn, śr, pt - 18.00, wt, czw., sob. - 7.00","","","http://www.diecezja.tarnow.pl/index.php/schematyzm/n/469-niskowa"
"Najświętszego Serca Pana Jezusa","","33-151 Nowa Jastrząbka 27,","33-151 Nowa Jastrząbka 27,","http://www.n_jastrzabka.diecezja.tarnow.pl/","nowa_jastrzabka@diecezja.tarnow.pl","14-678-60-11","ks. mgr Stanisław Łątka","7:00, 9:00, 11:00, 17:00, kaplica 15:00","7:00, 19:00 (17:00)","","","http://www.diecezja.tarnow.pl/index.php/schematyzm/n/470-nowa-jastrzabka"
"Matki Bożej Anielskiej","","33-336 Łabowa, Nowa Wieś 55,","33-336 Łabowa, Nowa Wieś 55,","","nowa_wies@diecezja.tarnow.pl","18 476 11 83","ks. Wojciech Ochalik","7:00, 10:00, Łosie 11:30, Roztoka 8:30","18:00, Roztoka 17:00","","","http://www.diecezja.tarnow.pl/index.php/schematyzm/n/471-nowa-wies"
"Znalezienia Krzyża św.","","34-652 Nowe Rybie 26,","34-652 Nowe Rybie 26,","http://www.nowerybie.parafia.info.pl","nowe_rybie@diecezja.tarnow.pl","18-33-22-105","ks. Kazimierz Basista","7:00, 10:30, 16:00 (15:00)","6:30, 17:00 (16:00)","","","http://www.diecezja.tarnow.pl/index.php/schematyzm/n/472-nowe-rybie"
"św. Wawrzyńca M","","33-310 Nowy Sącz,","ul. Biegonicka 8,, 33-310 Nowy Sącz,","http://www.parafiabiegonice.pl","kontakt@parafiabiegonice.pl","18-44-29-522","ks. mgr lic. Piotr Lisowski","6:00, 7:30, 9:00, 10:30, 15:30 (z nieszporami)","6:00, 18:00 (19:00 - w lipcu i sierpniu)","","","http://www.diecezja.tarnow.pl/index.php/schematyzm/n/481-nowy-sacz-biegonice"
"Ducha Świętego","","33-300 Nowy Sącz,","ul. Ks. P. Skargi 10,, 33-300 Nowy Sącz,","http://www.jezuici.pl/nowysacz/","nowy_sacz1@diecezja.tarnow.pl","18-44-37-198,","O. Józef Polak SJ","5:30, 6:15, 7:30, 9:00, 10:30, 12:00, 16:00, 18:00, 20:00 (akademicka)","6:00, 7:00, 8:00, 9:00, 18:00","","","http://www.diecezja.tarnow.pl/index.php/schematyzm/n/473-nowy-sacz-ducha-swietego"
"Matki Bożej Bolesnej","","33-300 Nowy Sącz,","ul. Kręta 1,, 33-300 Nowy Sącz,","","nowy_sacz4@diecezja.tarnow.pl","18-44-39-679","ks. dr Antoni Koterla","6:30, 9:30, 11:00, 12:30, 16:00, Jamnica 8:00, 14:00, Poręba 8:00, 14:00","6:30, 18:00","","","http://www.diecezja.tarnow.pl/index.php/schematyzm/n/476-nowy-sacz-matki-bozej-bolesnej"
"Matki Bożej Niepokalanej","","33-300 Nowy Sącz","ul. Królowej Jadwigi 44,, 33-300 Nowy Sącz","http://www.mbnsacz.neostrada.pl","nowy_sacz5@diecezja.tarnow.pl","18-44-36-581","ks. mgr Kazimierz Markowicz","6:30, 7:30, 9:00, 10:30, 12:00, 13:30, 19:00","6:00, 6:30, 7:30, 18:00","","","http://www.diecezja.tarnow.pl/index.php/schematyzm/n/477-nowy-sacz-matki-bozej-niepokalanej"
"Najświętszego Serca Pana Jezusa","","33-300 Nowy Sącz,","ul. Zygmuntowska 48,, 33-300 Nowy Sącz,","http://www.kolejowa.pl","nowy_sacz6@diecezja.tarnow.pl","18-448-46-10","o. Stanisław Jopek SJ","6:30, 8:00, 9:30, 11:00, 12:30, 14:00, 15:30, 18:30, 20:00","6:00, 6:30, 7:00, 7:30, 8:00, 8:30, 18:00","","","http://www.diecezja.tarnow.pl/index.php/schematyzm/n/478-nowy-sacz-najswietszego-serca-pana-jezusa"
"Bożego Miłosierdzia","","33-301 Nowy Sącz,","1 Pułku Strzelców Podhalańskich 5, 33-301 Nowy Sącz,","","nowy_sacz9@diecezja.tarnow.pl","18-44-92-113","o. Andrzej Gut OCD","dni powszednie","Odpust parafialny","","","http://www.diecezja.tarnow.pl/index.php/schematyzm/n/482-nowy-sacz-parafia-wojskowa"
"św. Heleny","","33-395 Nowy Sącz-Chełmiec,","ul. św. Heleny 44,, 33-395 Nowy Sącz-Chełmiec,","http://www.helenans.tarnow.opoka.org.pl/","nowy_sacz8@diecezja.tarnow.pl","18-44-30-421,","Ks. mgr Stanisław Michalik","6:30, 8:00, 9:30, 11:00, 12:15, 13:00, 18:00","7:00, 18:00","","","http://www.diecezja.tarnow.pl/index.php/schematyzm/n/480-nowy-sacz-sw-heleny"
"św. Jana Chrzciciela","","33-300 Nowy Sącz,","ul. Zagranicznik 4,, 33-300 Nowy Sącz,","http://www.poreba_mala.diecezja.tarnow.pl","nowy_sacz-poreba@diecezja.tarnow.pl","+48 601 686 584","ks. mgr Eugeniusz Mrożek","7:00, 9:00, 11:00, 16:00","6:30, środy i piątki 6:30, 18:00 (17:00)","","","http://www.diecezja.tarnow.pl/index.php/schematyzm/n/1333-nowy-sacz-sw-jana-chrzciciela"
"św. Jana Pawła II","","33-300 Nowy Sącz,","Batalionów Chłopskich 39a, 33-300 Nowy Sącz,","http://www.kaplicabarskie.pl","nowy_sacz_jp2@diecezja.tarnow.pl","515022018","ks. mgr Zbigniew Biernat","8:00, 10:00, 11:30, 16:00","poniedziałek, środa, czwartek i sobota - 6:00","","","http://www.diecezja.tarnow.pl/index.php/schematyzm/73-informacje-o-parafiach-w-diecezji/n/5369-nowy-sacz-sw-jana-pawla-ii"
"św. Kazimierza","","33-300 Nowy Sącz,","ul. Sygańskiego 3, 33-300 Nowy Sącz,","http://www.nsacz.kazimierza.diecezja.tarnow.pl","nowy_sacz2@diecezja.tarnow.pl","18-44-37-552","ks. dr Jan Siedlarz","6:30, 8:00, 9:30, 11:00, 12:15, 15:15, 18:00, 19:30, St. Cmentarz 7:00, 8:30, 10:00, 11:30 i 17:00","6:00, 7:00, 8:00, 9:00, 18:00, St. Cmentarz 6:30","","","http://www.diecezja.tarnow.pl/index.php/schematyzm/n/474-nowy-sacz-sw-kazimierza"
"św. Małgorzaty","","33-300 Nowy Sącz,","Pl. Kolegiacki 1,, 33-300 Nowy Sącz,","http://www.swmalgns.tarnow.opoka.org.pl/","nowy_sacz3@diecezja.tarnow.pl","18-44-35-698; 18-44-36-198","ks. dr Jerzy Jurkiewicz","6:00,7:30,9:00,10:30,12:00,14:00,17:00,19:00 (VII-VIII 21:00), Falkowa 9:00, 12:00, Januszowa 10:30","6:00, 6:30, 7:00, 7:30, 8:00, 8:30, 9:00, 18:00","","","http://www.diecezja.tarnow.pl/index.php/schematyzm/n/475-nowy-sacz-sw-malgorzaty"
"św. Rocha","","33-300 Nowy Sącz,","ul. Bohaterów Orła Białego 40a,, 33-300 Nowy Sącz,","http://nowysaczswrocha.diecezja.tarnow.pl/","nowy_sacz7@diecezja.tarnow.pl","18-44-29-556","ks. mgr Józef Janas","7:30, 9:30, 11:00, 12:15, 17:00","6:30, 18:00 (17:00)","","","http://www.diecezja.tarnow.pl/index.php/schematyzm/n/479-nowy-sacz-sw-rocha"
"Najśw. Maryi Panny Częstochowskiej","","33-300 Nowy Sącz,","ul. Myśliwska 1,, 33-300 Nowy Sącz,","","nowy_sacz_zabelcze@diecezja.tarnow.pl","18-44-13-509","ks. mgr Eugeniusz Mrożek","7:00, 9:00, 11:00","19:00 (17:00)","","","http://www.diecezja.tarnow.pl/index.php/schematyzm/n/483-nowy-sacz-zabelcze"
"Najśw. Maryi Panny Wniebowziętej","","32-720 Nowy Wiśnicz,","Pl. Kościelny 2,, 32-720 Nowy Wiśnicz,","http://www.parafiawisnicz.pl/","nowy_wisnicz@diecezja.tarnow.pl","14-61-28-545","ks. mgr Krzysztof Wąchała","6:30, 7:45, 9:00, 10:00 (kaplica w Połomiu Dużym) 11:00 - dla dzieci, 15:00, 17:00","6:30, 7:00, 17:00 (lato 18:00)","","","http://www.diecezja.tarnow.pl/index.php/schematyzm/n/484-nowy-wisnicz"
"Trójcy Przenajświętszej","","Obidza 222, 33-389 Jazowsko,","Obidza 222, 33-389 Jazowsko,","","obidza@diecezja.tarnow.pl","18-44-47-105","ks. mgr Jan Gwóźdź","7:30, 10:00, 12:00","18:00 (17:00)","","","http://www.diecezja.tarnow.pl/index.php/schematyzm/o/485-obidza"
"Znalezienia Krzyża św.","","34-452 Ochotnica Dolna 102,","34-452 Ochotnica Dolna 102,","http://www.parafia.ochotnica.pl","ochotnica_dolna@diecezja.tarnow.pl","18-26-24-666","ks. mgr Paweł Legutko","7:00, 9:00, 11:30, 16:00, Młynne 10:15","7:00, wt., śr., czw., pt., sob. 17:00","","","http://www.diecezja.tarnow.pl/index.php/schematyzm/o/486-ochotnica-dolna"
"Najśw. Maryi Panny Wniebowziętej","","34-453 Ochotnica Górna 218a,","34-453 Ochotnica Górna 218a,","http://www.par-och-gor.iaw.pl","ochotnica_gorna@diecezja.tarnow.pl","18-26-24-186","ks. dr Jan Mikulski","7:00, 9:00, 11:00, 16:00, Jamne 10:00","7:00, 17:00 (w okresie letnim 18:00, we wakacje 19:00)","","","http://www.diecezja.tarnow.pl/index.php/schematyzm/o/487-ochotnica-gorna"
"św. Katarzyny Aleksandryjskiej PM","","39-104 Ocieka 351,","39-104 Ocieka 351,","","ocieka@diecezja.tarnow.pl","17-22-35-742","ks. Jan Gaworczyk","7:00, 9.00, 11:00, 17:00, kaplica w Bliźnie 14:00","7:00, 18:00","","","http://www.diecezja.tarnow.pl/index.php/schematyzm/o/488-ocieka"
"Oczyszczenia Najśw. Maryi Panny","","Odporyszów 127, 33-240 Żabno,","Odporyszów 127, 33-240 Żabno,","","odporyszow@diecezja.tarnow.pl","14-64-56-984","ks. mgr Ryszard Kowalski CM","6:30, 8:30, 10:00, 11:30, 17:00 ","6:30, 7:00, 18:00",": 7:00, 9:00, 16:00, 18:00","","http://www.diecezja.tarnow.pl/index.php/schematyzm/o/489-odporyszow"
"Trójcy Przenajświętszej","","Okocim 32, 32-800 Brzesko 3,","Goetzów Okocimskich 82, Okocim 32, 32-800 Brzesko 3,","","okocim@diecezja.tarnow.pl","14-66-32-044","ks. dr Wiesław Pieja","7:00, 9:00, 10:30, 16:00 (V-VI 18:00), nieszpory 16:30","6:30, 7:00, śr., sob., 18:00","","","http://www.diecezja.tarnow.pl/index.php/schematyzm/o/490-okocim"
"Narodzenia Najśw. Maryi Panny","","Okulice 54, 32-712 Bratucice,","Okulice 54, 32-712 Bratucice,","http://www.parokulice.tarnow.opoka.org.pl/","okulice@diecezja.tarnow.pl","14-68-51-094, 14-61-20-974","ks. mgr Roman Majoch","7:00, 9:00, 11:00, 16:00 (15:00), Buczków 10:00","6:00, 17:00 (18:00, 19:00)","","","http://www.diecezja.tarnow.pl/index.php/schematyzm/o/491-okulice"
"św. Katarzyny PM","","33-210 Olesno,","ul. Długa 31a,, 33-210 Olesno,","www.olesno.diecezja.tarnow.pl","olesno@diecezja.tarnow.pl","14-64-11-014","ks. mgr Jan Rybak","7:00, 9:00, 11:00, 15:00, Podborze 8:00, Dąbrówki Breńskie 10:00","6:30, 18:00","","","http://www.diecezja.tarnow.pl/index.php/schematyzm/o/492-olesno"
"Najśw. Maryi Panny Królowej Polski","","Olszanka 95, 33-386 Podegrodzie,","Olszanka 95, 33-386 Podegrodzie,","http://www.parafiaolszanka.pl","olszanka@diecezja.tarnow.pl","18-44-90-240","ks. Paweł Pająk","7:00, 9:00, 11:00","7:00, pon., śr., pt. 18:30","","","http://www.diecezja.tarnow.pl/index.php/schematyzm/o/493-olszanka"
"Imienia Najśw. Maryi Panny","","32-831 Olszyny 29,","32-831 Olszyny 29,","","olszyny2@diecezja.tarnow.pl","14-67-91-201","ks. Jakub Rozum","7:00, 10:00, 16:00","6:30, śr. 18:00","","","http://www.diecezja.tarnow.pl/index.php/schematyzm/o/495-olszyny-imienia-najsw-maryi-panny"
"Podwyższenia Krzyża","","33-164 Olszyny k. Jasła 288,","33-164 Olszyny k. Jasła 288,","http://www.parolszyny.tarnow.opoka.org.pl/","olszyny1@diecezja.tarnow.pl","14-65-32-646","ks. mgr Dariusz Nawalaniec","7:30, 9:00, 10:30, 16:00","6:30, 7:00, śr. 7:00, 17:00 (18:00)","","","http://www.diecezja.tarnow.pl/index.php/schematyzm/o/494-olszyny"
"Najśw. Maryi Panny Królowej Polski","","39-103 Ostrów 95,","39-103 Ostrów 95,","","ostrow@diecezja.tarnow.pl","17-74-51-047","ks. mgr Józef Rusnarczyk","7:30, 10:30, 16:00","18:00","","","http://www.diecezja.tarnow.pl/index.php/schematyzm/o/497-ostrow"
"świętych Apostołów Piotra i Pawła","","33-250 Otfinów 26,","33-250 Otfinów 26,","","otfinow@diecezja.tarnow.pl","14-64-52-309","ks. mgr Tadeusz Rzeźnik","7:00, 10:00, 16:00, Kłyż 8:30","6:30, 19:00","","","http://www.diecezja.tarnow.pl/index.php/schematyzm/o/498-otfinow"
"Najśw. Maryi Panny Wniebowziętej","","38-247 Ołpiny 56,","38-247 Ołpiny 56,","","olpiny_par@diecezja.tarnow.pl","14-65-19-214","ks. mgr Kazimierz Skrobot","7:00, 9:00, 11:00, 18:00","6:30, 18:00","","","http://www.diecezja.tarnow.pl/index.php/schematyzm/o/496-olpiny"
"św. Justyny PM","","32-842 Paleśnica 39,","32-842 Paleśnica 39,","","palesnica@diecezja.tarnow.pl","14-66-54-117","ks. dr Paweł Biel","7:00, 9:30, 16:00","6:30","","","http://www.diecezja.tarnow.pl/index.php/schematyzm/p/499-palesnica"
"Matki Bożej Pocieszenia","","Pasierbiec 98, 34-601 Limanowa 3,","Pasierbiec 98, 34-601 Limanowa 3,","http://www.pasierbiec.diecezja.tarnow.pl","pasierbiec@diecezja.tarnow.pl","18-33-76-261,","ks. mgr Józef Waśniowski","7:00, 9:00, 11:00, 16:00","6:30, 11:00, 18:00 (6:30, 17:00)","","","http://www.diecezja.tarnow.pl/index.php/schematyzm/p/500-pasierbiec"
"Matki Bożej Różańcowej","","Paszczyna 148A, 39-207 Brzeźnica Dębicka,","Paszczyna 148A, 39-207 Brzeźnica Dębicka,","","paszczyna@diecezja.tarnow.pl","14-68-25-720","ks. Stanisław Łącz","7:30, 10:00, 15:00","7:00 lub 18:00 (17:00)","","","http://www.diecezja.tarnow.pl/index.php/schematyzm/p/501-paszczyna"
"Matki Bożej Nieustającej Pomocy","","33-327 Paszyn 197,","33-327 Paszyn 197,","www.parafiapaszyn.sacz.pl","paszyn@diecezja.tarnow.pl","18-44-02-797","ks. mgr Jerzy Bulsa","7:00, 9:00, 11:00, 16:00","7:00, śr. 7:00, 17:00 (18:00)","","","http://www.diecezja.tarnow.pl/index.php/schematyzm/p/502-paszyn"
"Najśw. Maryi Panny Królowej świata","","Pawęzów 27a, 33-103 Tarnów 5","Pawęzów 27a, 33-103 Tarnów 5","http://www.pawezow.net/Parafia","pawezow@diecezja.tarnow.pl","14-62-51-186","ks. mgr Tadeusz Wszołek","7:00, 10:00, nieszpory 15:00","6:30","","","http://www.diecezja.tarnow.pl/index.php/schematyzm/p/503-pawezow"
"Matki Bożej Nieustającej Pomocy","","Piątkowa 11, 33-300 Nowy Sącz,","Piątkowa 11, 33-300 Nowy Sącz,","","piatkowa@diecezja.tarnow.pl","18-44-10-292, 18-44-10-399","ks. Stanisław Jewuła","7:00, 9:00, 11:00, 18:00, Boguszowa 10:00","7:00, 18:00","","","http://www.diecezja.tarnow.pl/index.php/schematyzm/p/504-piatkowa"
"św. Jana Chrzciciela","","39-220 Pilzno,","ul. Lwowska 3,, 39-220 Pilzno,","http://www.pilzno.diecezja.tarnow.pl/","pilzno@diecezja.tarnow.pl","14-67-21-021, 14-67-22-488","ks. mgr Józef Jabłoński","6:30, 8:00, 9:00, 10:30, 12:00, 18:00 (17:00)","6:30, 7:00 18:00 (17:00)","","","http://www.diecezja.tarnow.pl/index.php/schematyzm/p/505-pilzno"
"św. Michała Archanioła","","Piotrkowice 8, 33-170 Tuchów,","Piotrkowice 8, 33-170 Tuchów,","http://www.piotrkowice.diecezja.tarnow.pl/","piotrkowice@diecezja.tarnow.pl","14-65-20-454","ks. mgr Stefan Michalski","7:30, 10:30, 16:00 (15:00), Łowczów 9:00","6:30, 7:00","","","http://www.diecezja.tarnow.pl/index.php/schematyzm/p/506-piotrkowice"
"św. Jana Ewangelisty","","34-653 Pisarzowa 20,","34-653 Pisarzowa 20,","","pisarzowa@diecezja.tarnow.pl","18-33-28-104","ks. Andrzej Bąk","7:30, 10:45, 16:00","18:00 (17:00)","","","http://www.diecezja.tarnow.pl/index.php/schematyzm/p/507-pisarzowa"
"Matki Bożej Nieustającej Pomocy","","33-350 Piwniczna Zdrój,","ul. Kosarzyska 31,, 33-350 Piwniczna Zdrój,","http://www.parafia-kosarzyska.piwniczna.com","piwniczna_kosarzyska@diecezja.tarnow.pl","18-44-64-115","ks. mgr Rafał Poręba","8:00, 11:00, 18:00 (17:00)","6:30, 18:00 (17:00)","","","http://www.diecezja.tarnow.pl/index.php/schematyzm/p/508-piwniczna-kosarzyska"
"Narodzenia Najśw. Maryi Panny","","33-350 Piwniczna Zdrój,","ul. Krakowska 6,, 33-350 Piwniczna Zdrój,","http://www.parafia-nnmp.tarnow.opoka.org.pl/","piwniczna_zdroj@diecezja.tarnow.pl","18-44-64-020","Ks. mgr Krzysztof Czech","7:00, 8:30, 10:00, 11:30, 19:00 (17:00)","6:30, 8:00, 19:00 (17:00)","","","http://www.diecezja.tarnow.pl/index.php/schematyzm/p/509-piwniczna-zdroj"
"Najśw. Maryi Panny Wniebowziętej","","33-171 Pleśna 71,","33-171 Pleśna 71,","http://www.plesna.diecezja.tarnow.pl","plesna@diecezja.tarnow.pl","14-679-81-16","ks. mgr Józef Bobowski","7:00, 9:00, 11:30, 18:00 (17:00), Rychwałd 10:15","6:00, 6:30, 18:00 (17:00)","","","http://www.diecezja.tarnow.pl/index.php/schematyzm/p/510-plesna"
"św. Jakuba St. Ap.","","33-386 Podegrodzie 57,","33-386 Podegrodzie 57,","http://www.podegrodzie.diecezja.tarnow.pl","podegrodzie@diecezja.tarnow.pl","18-44-59-031","ks. mgr Józef Wałaszek","7:00, 9:00, 11:00, 16:00, Naszacowice 13:15, Mokra Wieś 14:30, Gostwica 8:00","6:00, 6:30, 18:00 (17:00)","","","http://www.diecezja.tarnow.pl/index.php/schematyzm/p/511-podegrodzie"
"Przemienienia Pańskiego","","Podgrodzie 91c, 39-200 Dębica,","Podgrodzie 91c, 39-200 Dębica,","","podgrodzie@diecezja.tarnow.pl","14-67-74-073","ks. mgr Jan Michalik","7:30, 10:00, 16:00 (15:00)","7:00","","","http://www.diecezja.tarnow.pl/index.php/schematyzm/p/512-podgrodzie"
"Podwyższenia Krzyża św.","","Podole 4, 33-318 Gródek n.D.,","Podole 4, 33-318 Gródek n.D.,","","podole@diecezja.tarnow.pl","18-44-01-053","ks. Adam Urbański","7:00, 9:30, 11:00, 16:00","6:30, 18:00","","","http://www.diecezja.tarnow.pl/index.php/schematyzm/p/514-podole"
"Miłosierdzia Bożego","","Podłopień 300, 34-650 Tymbark,","Podłopień 300, 34-650 Tymbark,","","podlopien@diecezja.tarnow.pl","18-33-25-135","ks. mgr Wiesław Orwat","7:00, 10:00, 15:00","6:30, 19:00 (17:00)","","","http://www.diecezja.tarnow.pl/index.php/schematyzm/p/513-podlopien"
"św. Józefa Oblubieńca NMP","","33-152 Pogórska Wola 87,","33-152 Pogórska Wola 87,","http://www.pogorska_wola.diecezja.tarnow.pl","pogorska_wola@diecezja.tarnow.pl","14-674-70-05","ks. mgr lic. Jerzy Borczewski","7:30, 9:30, 11:00, 16:00","7:00, 18:00","","","http://www.diecezja.tarnow.pl/index.php/schematyzm/p/515-pogorska-wola"
"świętych Apostołów Szymona i Judy Tadeusza","","Pogwizdów 1, 32-700 Bochnia","Pogwizdów 1, 32-700 Bochnia","","pogwizdow@diecezja.tarnow.pl","14-685-61-50","ks. mgr Bronisław Kowalik","7:30, 9:00, 10:30, 15:00","6:30, 18:00 (16:45)","","","http://www.diecezja.tarnow.pl/index.php/schematyzm/p/516-pogwizdow"
"św. Andrzeja Ap.","","Polna 31, 38-331 Stróże,","Polna 31, 38-331 Stróże,","http://www.polna.diecezja.tarnow.pl/","polna@diecezja.tarnow.pl","18-44-72-782","ks. mgr Władysław Szczerba","7:00, 9:00, 11:00,","7:00, śr. 18:30 (17:00), I pt. I I sob. 7:00, 18:30 (17:00)",": 9:00, 11:00, 18:00 (17:00)","","http://www.diecezja.tarnow.pl/index.php/schematyzm/p/517-polna"
"św. Andrzeja Ap.","","32-854 Porąbka Uszewska 363,","32-854 Porąbka Uszewska 363,","http://www.porabka_uszewska.diecezja.tarnow.pl","porabka_uszewska@diecezja.tarnow.pl","14-66-56-702,","ks. mgr Józef Golonka","7:00, 10:00, 18:00 (17:00)","6:30, śr. 18:00 (17:00)","","","http://www.diecezja.tarnow.pl/index.php/schematyzm/p/518-porabka-uszewska"
