"name","postal","city","address","www","email","phone","rector","sun","week","fest","latlng","url"
"Parafia św. Wojciecha BM","","","Krzeczow 120, 32‑433 Lubień","",""," 18 268 21 17","ks. Antoni Płaczek","8:00, 10:30, 18:00 ","","","","http://www.diecezja.pl/parafie/lista-parafii/33-pcim/parafia-sw-wojciecha-bm.html"
"Parafia św. Jana Chrzciciela","","","Lubień 1, 32-433 Lubień","","parafia_lubien@wp.pl"," 18 268 20 18","ks. mgr Piotr Sulek","7:00, 9:00 , 10:00, 11:30, 17:30 ","18:30  sobota","","","http://www.diecezja.pl/parafie/lista-parafii/33-pcim/parafia-sw-jana-chrzciciela.html"
"Parafia św. Mikołaja","","","Pcim 2, 32‑432 Pcim","www.parafiapcim.republika.pl",""," 12 274 80 30","ks. dr ","7:30, 9:00, 9:00 , 10:00 , 10:00 , 10:15 , 11:30, 15:30, 17:00 ","","","","http://www.diecezja.pl/parafie/lista-parafii/33-pcim/parafia-sw-mikolaja.html"
"Parafia NMP Królowej Polski","","","Stroża 342, 32-431 Stroża","",""," 12 373 36 42","ks. Wiesław Hajto","8:00, 9:30, 11:00, 17:00 ","18:00  sobota","","","http://www.diecezja.pl/parafie/lista-parafii/33-pcim/parafia-nmp-krolowej-polski.html"
"Parafia MB Królowej Polski","","","Tenczyn 312, 32‑433 Lubień","",""," 18 268 26 33","o. Stanisław Krol OFMCap","7:30, 9:00, 11:00, 17:00 ","","","","http://www.diecezja.pl/parafie/lista-parafii/33-pcim/parafia-mb-krolowej-polski.html"
"Parafia MB Śnieżnej","","","Tokarnia 371, 32‑436 Tokarnia","",""," 12 274 70 40","ks. mgr lic. Robert Pietrzyk ","7:00, 9:00, 11:00, 15:30 ","18:00  sobota","","","http://www.diecezja.pl/parafie/lista-parafii/33-pcim/parafia-mb-snieznej.html"
"Parafia św. Marii Magdaleny","","","Trzebunia k. Myślenic 165","",""," 12 273 45 26","ks. mgr Kazimierz Czubat","7:30, 10:30, 16:00 ","","","","http://www.diecezja.pl/parafie/lista-parafii/33-pcim/parafia-sw-marii-magdaleny.html"
"Ośrodek duszpasterski MB Ostrobramskiej","","","Więciorka 88, 32‑436 Tokarnia","",""," 12 274 70 23","","8:00, 10:00 , 12:00, 18:00 ","","","","http://www.diecezja.pl/parafie/lista-parafii/33-pcim/osrodek-duszpasterski-mb-ostrobramskiej.html"
"Parafia Miłosierdzia Bożego","","","Barwałd Gorny 333","",""," 33 876 58 88","ks. mgr Krzysztof Rudzik","8:10, 10:30, 16:00 ","18:00  sobota","","","http://www.diecezja.pl/parafie/lista-parafii/22-kalwaria/parafia-milosierdzia-bozego.html"
"Parafia Wniebowzięcia NMP","","","Brody 366,&nbsp;34-130 Kalwaria Zebrzydowska","www.grobek.eu","grobek@kalwaria.eu"," 33 876 65 88","o. Mieczysław Żelazny OFMBern","8:00, 10:00, 12:00, 18:00 ","18:00  sobota","","","http://www.diecezja.pl/parafie/lista-parafii/22-kalwaria/parafia-wniebowziecia-nmp.html"
"Parafia św. Józefa","","","Rynek 26, 34‑130 Kalwaria Zebrzydowska","www.kalwaria.diecezja.krakow.pl",""," 33 876 64 64","ks. Wiesław Cygan","6:00 , 6:30, 7:00 , 8:00, 8:30 , 9:30, 10:00 , 11:00, 11:30 , 12:30, 13:00 , 15:00 , 16:30, 17:00 , 19:00 ","18:00, 19:00  sobota","","","http://www.diecezja.pl/parafie/lista-parafii/22-kalwaria/parafia-sw-jozefa.html"
"Parafia Narodzenia św. Jana Chrzciciela","","","ul. św. Jana 12, 34-143 Lanckorona","parafia.lanckorona.pl","parafia@lanckorona.pl"," 33 876 35 77","ks. mgr Jan Bobrek","7:00, 9:00, 11:00, 17:00 ","18:00  sobota","","","http://www.diecezja.pl/parafie/lista-parafii/22-kalwaria/parafia-narodzenia-sw-jana-chrzciciela.html"
"Parafia Świętych Apostołów Piotra i Pawła","","","Leńcze 132, 34‑142 Leńcze","",""," 33 876 88 08","ks. mgr Bohdan Ciołczyk","8:00, 11:00, 16:00 ","18:00  sobota","","","http://www.diecezja.pl/parafie/lista-parafii/22-kalwaria/parafia-swietych-apostolow-piotra-i-pawla.html"
"Parafia Przenajświętszej Trójcy","","","Przytkowice 417, 34‑141 Przytkowice","www.parafiaprzytkowice.pl","poczta@parafiaprzytkowice pl"," 33 876 84 76","ks. mgr Leszek Filipek","7:00, 9:00, 11:00, 17:00 ","","","","http://www.diecezja.pl/parafie/lista-parafii/22-kalwaria/parafia-przenajswietszej-trojcy.html"
"Parafia św. Joachima","","","Skawinki 214, 34‑143 Lanckorona","",""," 33 876 35 96","ks. mgr Adam Szczygieł E.c.","8:00, 9:30, 11:00 ","","","","http://www.diecezja.pl/parafie/lista-parafii/22-kalwaria/parafia-sw-joachima.html"
"Parafia św. Stanisława BM","","","Stanisław Dolny 150","",""," 33 876 76 10","ks. Jozef Piasecki","7:00, 9:00, 11:00 ","","","","http://www.diecezja.pl/parafie/lista-parafii/22-kalwaria/parafia-sw-stanislawa-bm.html"
"Parafia Niepokalanego Serca NMP","","","Stanisław Gorny 80a","",""," 33 873 75 02","ks. mgr Roman Świerkosz","7:30, 9:00, 10:30, 15:00 ","18:00  sobota","","","http://www.diecezja.pl/parafie/lista-parafii/22-kalwaria/parafia-niepokalanego-serca-nmp.html"
"Parafia św. Anny","","","Zakrzow 98, 34‑145 Stronie","",""," 33 879 74 96","ks. mgr Krzysztof Kopeć","6:30 , 8:00 , 9:30, 11:00, 16:00 ","18:00  sobota","","","http://www.diecezja.pl/parafie/lista-parafii/22-kalwaria/parafia-sw-anny.html"
"Parafia św. Michała Archanioła","","","Zebrzydowice 12;&nbsp;34‑130 Kalwaria Zebrzydowska","",""," 33 876 48 50","ks. mgr lic. Stanisław Dolasiński","7:00, 9:00, 11:00, 17:00 ","18:00  sobota","","","http://www.diecezja.pl/parafie/lista-parafii/22-kalwaria/parafia-sw-michala-archaniola.html"
"Parafia Wniebowzięcia NMP","","","Filipowice 341, 32‑065 Krzeszowice","www.parafiafilipowice.wordpress.com",""," 12 283 72 30","ks. dr hab. ","7:30, 10:30 , 16:00 ","","","","http://www.diecezja.pl/parafie/lista-parafii/23-krzeszowice/parafia-wniebowziecia-nmp.html"
"Parafia św. Mikołaja","","","ul. Leśna 1, 32‑327 Gorenice","",""," 32 642 71 52","ks. Wiesław Gibas","7:30, 9:15 , 11:00, 17:00 ","18:00  sobota","","","http://www.diecezja.pl/parafie/lista-parafii/23-krzeszowice/parafia-sw-mikolaja.html"
"Parafia św. Jana Pawła II","","","ul. Żbicka, 32&nbsp;065 Krzeszowice","www.jp2krzeszowice.pl/","kancelaria@jp2krzeszowice.pl","&nbsp;12&nbsp;282&nbsp;64&nbsp;32","ks. mgr Karol Szałas","9:00, 11:00, 17:00 ","","","","http://www.diecezja.pl/parafie/lista-parafii/23-krzeszowice/parafia-sw-jana-pawla-ii.html"
"Parafia św. Marcina","","","ul. Grunwaldzka 1, 32‑065 Krzeszowice","",""," 12 282 08 72","ks. dr Andrzej Szczotka","6:30, 8:00, 9:00, 10:00, 11:00, 12:00, 13:00 , 18:00 ","18:00  sobota","","","http://www.diecezja.pl/parafie/lista-parafii/23-krzeszowice/parafia-sw-marcina.html"
"Parafia Podwyższenia Krzyża Świętego","","","Nawojowa Gora, ul. Nawoja 58","",""," 12 258 18 55","ks. Janusz Kosowski","8:00, 11:00, 16:00 ","18:00  sobota","","","http://www.diecezja.pl/parafie/lista-parafii/23-krzeszowice/parafia-podwyzszenia-krzyza-swietego.html"
"Parafia Zesłania Ducha Świętego","","","Nowa Gora 483, 32‑062 Nowa Gora","www.parafianowagora.pl","kontakt@parafianowagora.pl"," 12 283 50 79","ks. Jozef Grzesiuła","7:00, 9:00, 11:00, 16:30 ","18:00  sobota","","","http://www.diecezja.pl/parafie/lista-parafii/23-krzeszowice/parafia-zeslania-ducha-swietego.html"
"Parafia św. Siostry Faustyny","","","Ostrężnica 303, 32‑065 Krzeszowice","parafia-ostreznica-lany.pl",""," 12 283 54 62","ks. mgr Krzysztof Kołata","8:00, 9:30, 11:00 ","18:00  sobota","","","http://www.diecezja.pl/parafie/lista-parafii/23-krzeszowice/parafia-sw-siostry-faustyny.html"
"Parafia Nawiedzenia NMP","","","Paczołtowice 14, 32‑065 Krzeszowice","",""," 12 282 90 91","ks. mgr Ryszard Pałka, E.c.","7:00, 9:00 , 11:00, 16:00 ","18:00  sobota","","","http://www.diecezja.pl/parafie/lista-parafii/23-krzeszowice/parafia-nawiedzenia-nmp.html"
"Rektorat św. Brata Alberta","","","Radwanowice 6, 32‑064 Rudawa","",""," 12 283 93 07","em parafii południowej dla Ormian z siedzibą w kościele pw. Świętej Trojcy w Gliwicach, * Radwanowice 1, 32-064 Rudawa","","","","","http://www.diecezja.pl/parafie/lista-parafii/23-krzeszowice/rektorat-sw-brata-alberta.html"
"Parafia Wszystkich Świętych","","","Rudawa 65, 32‑064 Rudawa","",""," 12 283 80 24","ks. mgr Andrzej Badura","6:45, 7:30 , 8:00, 9:00 , 9:30, 11:00, 12:15, 16:00 ","18:30  sobota","","","http://www.diecezja.pl/parafie/lista-parafii/23-krzeszowice/parafia-wszystkich-swietych.html"
"Parafia św. Jakuba Apostoła","","","Sanka 58, 32-067 Tenczynek","www.parafiasanka.pl","parafia.sanka@neostrada.pl"," 12 283 63 73","ks. mgr Jarosław Żmija","8:00, 10:00, 11:30 ","","","","http://www.diecezja.pl/parafie/lista-parafii/23-krzeszowice/parafia-sw-jakuba-apostola.html"
"Parafia św. Katarzyny","","","ul. ks. Mieczysława Mądrzyka 21A","www.parafiatenczynek.pl","biuro@parafiatenczynek.pl"," 12 282 17 85","ks. mgr lic. Stanisław Salawa","7:00, 9:00, 10:15 , 11:30, 16:00 ","18:00  sobota","","","http://www.diecezja.pl/parafie/lista-parafii/23-krzeszowice/parafia-sw-katarzyny.html"
"Parafia św. Maksymiliana M. Kolbego","","","Wola Filipowska, ks. M. Mądrzyka 30","",""," 12 283 75 03","ks. Jan Raczek","7:00, 9:00, 11:00, 18:00 ","17:00  sobota","","","http://www.diecezja.pl/parafie/lista-parafii/23-krzeszowice/parafia-sw-maksymiliana-m-kolbego.html"
"Parafia św. Marii Magdaleny","","","Zalas 84, 32‑067 Tenczynek","",""," 12 283 62 32","ks. Jozef Gal","8:00, 10:00, 16:30 ","18:00  sobota","","","http://www.diecezja.pl/parafie/lista-parafii/23-krzeszowice/parafia-sw-marii-magdaleny.html"
"Parafia Przenajświętszej Trójcy","","","ul. Księżnej Ogińskiej 6, 32‑661 Bobrek","www.parafiabobrek.pl","parafia@parafiabobrek.pl"," 33 846 30 30","ks. mgr Stanisław Szklany","8:30, 9:45 , 11:00, 16:30 ","17:30  sobota","","","http://www.diecezja.pl/parafie/lista-parafii/24-libiaz/parafia-przenajswietszej-trojcy.html"
"Parafia Miłosierdzia Bożego","","","ul. Wojska Polskiego 1, 32‑660 Chełmek","www.misericordias.pl/","parafia@misericordias.pl"," 33 846 18 80","ks. mgr Andrzej Leśny","7:00, 8:30, 10:00, 11:30, 18:00 ","","","","http://www.diecezja.pl/parafie/lista-parafii/24-libiaz/parafia-milosierdzia-bozego.html"
"Parafia NMP Królowej Polski","","","ul. Słowackiego 13a, 32‑660 Chełmek","www.parafianmpchelmek.pl",""," 33 846 11 23","ks. Bogdan Leśniak","7:00, 9:00, 11:00, 18:00 ","18:00  sobota","","","http://www.diecezja.pl/parafie/lista-parafii/24-libiaz/parafia-nmp-krolowej-polski.html"
"Parafia św. Jadwigi Królowej","","","Gorzow, ul. Szkolna 9","www.parafiawgorzowie.pl",""," 33 846 37 15","ks. mgr Stanisław Rapacz E.c.","7:30, 10:00, 15:00 ","","","","http://www.diecezja.pl/parafie/lista-parafii/24-libiaz/parafia-sw-jadwigi-krolowej.html"
"Parafia MB Różańcowej","","","Gromiec, 32‑590 Libiąż","",""," 33 846 39 07","ks. mgr Zdzisław Bury","8:00, 10:30 ","","","","http://www.diecezja.pl/parafie/lista-parafii/24-libiaz/parafia-mb-rozancowej.html"
"Parafia Przemienienia Pańskiego","","","ul. Oświęcimska 83, 32-590 Libiąż","www.przemienienie.libiaz.pl",""," 32 627 14 03","ks. Michał Kliś","7:00, 9:00, 10:00 , 11:00, 12:30, 18:00 ","","","","http://www.diecezja.pl/parafie/lista-parafii/24-libiaz/parafia-przemienienia-panskiego.html"
"Parafia św. Barbary","","","ul. ks. Pieli 11, 32‑590 Libiąż","www.swbarbara.pl",""," 32 627 77 68","ks. Stanisław Pasternak","7:00, 8:30, 10:00, 11:30, 18:00 ","18:00  sobota","","","http://www.diecezja.pl/parafie/lista-parafii/24-libiaz/parafia-sw-barbary.html"
"Parafia św. Stanisława BM","","","ul. ks. P. Ściegiennego 7","swstanislawzarki.lh.pl/",""," 32 627 21 31","ks. mgr Zygmunt Cholewa","8:00, 11:00, 16:00 ","18:00  sobota","","","http://www.diecezja.pl/parafie/lista-parafii/24-libiaz/parafia-sw-stanislawa-bm.html"
"Parafia MB Królowej Rodzin","","","Białka Gorna 504","",""," 33 877 22 95","ks. mgr Jerzy Klauzner","8:00, 10:00 , 15:00 ","18:00  sobota","","","http://www.diecezja.pl/parafie/lista-parafii/25-makow-podhalanski/parafia-mb-krolowej-rodzin.html"
"Parafia MB Pocieszenia","","","Juszczyn 539, 34‑231 Juszczyn","",""," 33 877 17 67","ks. Tadeusz Bogdanik","7:00, 9:00, 10:15 , 11:30, 16:00 ","","","","http://www.diecezja.pl/parafie/lista-parafii/25-makow-podhalanski/parafia-mb-pocieszenia.html"
"Parafia MB Częstochowskiej","","","Kojszowka 217, 34-231 Juszczyn","","parafia_kojszowka@o2.pl"," 33 877 35 11","ks. mgr Paweł Łukaszka","8:00, 9:30 , 11:00 ","18:00  sobota","","","http://www.diecezja.pl/parafie/lista-parafii/25-makow-podhalanski/parafia-mb-czestochowskiej.html"
"Parafia Przemienienia Pańskiego","","","Sanktuarium Matki Bożej Opiekunki","","kancleria@parafiamakowska.pl"," 33 877 11 20","ks. mgr Tadeusz Rożałowski","6:30, 8:00, 8:15 , 9:30, 9:30 , 11:00, 13:00, 17:00 ","18:00  sobota","","","http://www.diecezja.pl/parafie/lista-parafii/25-makow-podhalanski/parafia-przemienienia-panskiego.html"
"Świętych Apostołów Filipa i Jakuba","","","Osielec 1, 34-234 Osielec","","","  33 277 39 16","ks. mgr Stanisław Skowronek","7:00, 9:00, 10:00 , 11:00, 16:30 ","18:00 , 19:00  sobota","","","http://www.diecezja.pl/parafie/lista-parafii/25-makow-podhalanski/swietych-apostolow-filipa-i-jakuba.html"
"Parafia MB Częstochowskiej","","","Skawica 122, 34‑221 Skawica","www.parafiaskawica.pl","parafia@parafiaskawica.pl"," 33 877 53 18","ks. mgr Krzysztof Strzelczyk","7:00, 9:00, 11:00, 16:00 ","","","","http://www.diecezja.pl/parafie/lista-parafii/25-makow-podhalanski/parafia-mb-czestochowskiej-.html"
"Parafia Najświętszego Serca Pana Jezusa","","","Żarnowka 22, 34-220 Makow Podhalański","","par.zarnowka22@op.pl"," 33 877 11 08","ks. mgr Wacław Siejka","8:00, 11:00 ","18:00  sobota","","","http://www.diecezja.pl/parafie/lista-parafii/25-makow-podhalanski/parafia-najswietszego-serca-pana-jezusa.html"
"Parafia MB Nieustającej Pomocy","","","Zawoja Gorna 1812, 34‑223 Zawoja","",""," 33 877 54 50","ks. mgr Bogusław Targosz","7:30, 10:00, 17:00 ","18:00  sobota","","","http://www.diecezja.pl/parafie/lista-parafii/25-makow-podhalanski/parafia-mb-nieustajacej-pomocy.html"
"Parafia św. Klemensa","","","Zawoja 123, 34‑222 Zawoja","www.zawoja.pl/parafia",""," 33 877 50 14","ks. Ryszard Więcek","7:30, 9:00, 10:00 , 11:00, 18:00 ","18:00  sobota","","","http://www.diecezja.pl/parafie/lista-parafii/25-makow-podhalanski/parafia-sw-klemensa.html"
"Ośrodek duszpasterski św. Józefa Robotnika","","","Zawoja-Zakamień 1546","",""," 33 877 52 11","","8:30, 11:00, 18:00 ","18:00  sobota","","","http://www.diecezja.pl/parafie/lista-parafii/25-makow-podhalanski/osrodek-duszpasterski-sw-jozefa-robotnika.html"
"Parafia Narodzenia NMP","","","ul. Maryjna 6, Gaj, 32‑031 Mogilany","www.parafiagaj.pl/","gajparafia@gmail.com"," 12 270 15 47","ks. Stanisław Kasela","7:30, 9:30, 11:30, 17:00 ","18:00  sobota","","","http://www.diecezja.pl/parafie/lista-parafii/26-mogilany/parafia-narodzenia-nmp.html"
"Parafia św. Marii Magdaleny","","","Głogoczow 74, 32‑444 Głogoczow","",""," 12 273 77 22","ks. Jozef Pochopień","7:30, 10:30, 16:00 ","19:00  sobota","","","http://www.diecezja.pl/parafie/lista-parafii/26-mogilany/parafia-sw-marii-magdaleny.html"
"Parafia św. Anny","","","Krzyszkowice 14, 32‑445 Krzyszkowice","www.krzyszkowice.eu","swanny.krzyszkowice@op.pl"," 12 372 63 70","ks. mgr Jan Antoł, E.c.","7:30, 9:30, 11:00, 15:30 ","18:00  sobota","","","http://www.diecezja.pl/parafie/lista-parafii/26-mogilany/parafia-sw-anny.html"
"Parafia św. Brata Alberta","","","Libertow, ul. Jana Pawła II 47","www.parafia-libertow.pl",""," 12 270 33 30","ks. mgr Paweł Jurek","7:30, 10:00, 11:30, 18:00 ","18:00  sobota","","","http://www.diecezja.pl/parafie/lista-parafii/26-mogilany/parafia-sw-brata-alberta.html"
"Parafia św. Bartłomieja Apostoła","","","ul. Krakowska 2, 32-031 Mogilany","www.parafia.mogilany.pl","parafia.mogilany@op.pl"," 12 270 10 15","ks. mgr Tadeusz Targosz","7:30, 8:30 , 9:30, 11:00, 12:30 , 17:00 ","18:00  sobota","","","http://www.diecezja.pl/parafie/lista-parafii/26-mogilany/parafia-sw-bartlomieja-apostola.html"
"Parafia św. Jana Chrzciciela","","","Rzeszotary, ul. Pod Dębiną 29, 32-040 Świątniki Gorne","",""," 12 270 44 44","ks. mgr Wiesław Nowak","7:00, 9:00, 11:00, 16:00 ","","","","http://www.diecezja.pl/parafie/lista-parafii/26-mogilany/parafia-sw-jana-chrzciciela.html"
"Parafia św. Michała Archanioła","","","Siepraw 1017, 32-447 Siepraw","www.sanktuarium-siepraw.katolicki.eu","kancelaria@sanktuarium-siepraw.katolicki.eu"," 12 274 60 97","ks. mgr Piotr Kluska","6:30, 8:00, 9:30, 9:30 , 11:00, 16:00 ","","","","http://www.diecezja.pl/parafie/lista-parafii/26-mogilany/parafia-sw-michala-archaniola.html"
"Parafia św. Stanisława BM","","","ul. ks. Stanisława Koniecznego 1a","www.parafia-swiatniki.pl",""," 12 270 41 04, kancelaria w. 23","ks. mgr Grzegorz Mrowiec","8:00, 10:30, 15:30 ","","","","http://www.diecezja.pl/parafie/lista-parafii/26-mogilany/parafia-sw-stanislawa-bm.html"
"Parafia MB Królowej Polski","","","ul. św. Jozefa 6, Włosań","www.parafia-wlosan.pl",""," 12 277 22 02","ks. mgr Eugeniusz Wątorski","8:00, 11:00 ","18:00  sobota","","","http://www.diecezja.pl/parafie/lista-parafii/26-mogilany/parafia-mb-krolowej-polski.html"
"Rektorat Najświętszego Serca Pana Jezusa","","","Glisne 51, 34‑730 Mszana Dolna","",""," 18 331 60 68","","8:30, 11:00 ","","","","http://www.diecezja.pl/parafie/lista-parafii/27-mszana-dolna/rektorat-najswietszego-serca-pana-jezusa.html"
"Parafia św. Marii Magdaleny","","","Kasina Wielka 534, 34‑741 Kasina Wielka","",""," 18 331 40 95","ks. mgr Wiesław Maciaszek","7:00, 9:00, 10:30, 14:00 , 15:30 ","19:00  sobota","","","http://www.diecezja.pl/parafie/lista-parafii/27-mszana-dolna/parafia-sw-marii-magdaleny.html"
"Parafia Nawiedzenia NMP","","","Kasinka Mała 430, 34‑734 Kasinka Mała","",""," 18 331 30 12","ks. Jozef Maciążka","7:00, 9:00, 10:00 , 11:00, 16:00 , 18:00 ","","","","http://www.diecezja.pl/parafie/lista-parafii/27-mszana-dolna/parafia-nawiedzenia-nmp.html"
"Parafia św. Stanisława BM","","","Konina 430, 34-735 Niedźwiedź","",""," 18 331 73 05","ks. mgr Jan Wrobel","8:00, 11:00, 17:00 ","","","","http://www.diecezja.pl/parafie/lista-parafii/27-mszana-dolna/parafia-sw-stanislawa-bm.html"
"Parafia św. Józefa Oblubieńca NMP","","","Lubomierz 275, 34‑736 Lubomierz","www.lubomierz.franciszkanie.pl","lubomierz@franciszkanie.pl"," 18 331 52 63","o. Zygmunt Mikołajczyk OFMConv","7:30, 9:00 , 9:30, 10:00 , 11:00, 18:00 ","18:00  sobota","","","http://www.diecezja.pl/parafie/lista-parafii/27-mszana-dolna/parafia-sw-jozefa-oblubienca-nmp.html"
"Parafia Miłosierdzia Bożego","","","pl. św. Siostry Faustyny 1,&nbsp;34‑730 Mszana Dolna","",""," 18 331 91 93","ks. dr","7:00, 9:00, 10:30, 17:00 ","18:00  sobota","","","http://www.diecezja.pl/parafie/lista-parafii/27-mszana-dolna/parafia-milosierdzia-bozego.html"
"Parafia św. Michała Archanioła","","","ul. Jana Pawła II 3, 34‑730 Mszana Dolna","","kustosz@onet.pl"," 18 331 00 87","ks. mgr Jerzy Raźny","6:30, 8:00, 9:30, 9:30 , 11:00, 15:00, 18:00 ","18:00  sobota","","","http://www.diecezja.pl/parafie/lista-parafii/27-mszana-dolna/parafia-sw-michala-archaniola.html"
"Parafia MB Nieustającej Pomocy","","","Mszana Gorna 468, 34‑733 Mszana Gorna","",""," 18 331 52 13","ks. Marian Bański CR","8:00, 11:00, 17:00 ","19:00  sobota","","","http://www.diecezja.pl/parafie/lista-parafii/27-mszana-dolna/parafia-mb-nieustajacej-pomocy.html"
"Parafia św. Sebastiana","","","Niedźwiedź 129, 34‑735 Niedźwiedź","",""," 18 331 70 26","ks. mgr Marek Wojcik","7:00, 9:00, 11:00, 18:00 ","","","","http://www.diecezja.pl/parafie/lista-parafii/27-mszana-dolna/parafia-sw-sebastiana.html"
"Parafia św. Jana Chrzciciela","","","Olszowka 50, 34‑730 Mszana Dolna","",""," 18 331 60 12","ks. Stanisław Kasprzak","8:00, 11:00, 15:00 ","","","","http://www.diecezja.pl/parafie/lista-parafii/27-mszana-dolna/nowy_element.html"
"Parafia MB Fatimskiej","","","Poręba Wielka 499, 34‑735 Niedźwiedź","",""," 18 331 72 10","ks. Zdzisław Bogdanik","8:00, 10:00, 17:00 ","18:00  sobota","","","http://www.diecezja.pl/parafie/lista-parafii/27-mszana-dolna/parafia-mb-fatimskiej.html"
"Parafia św. Józefa Rzemieślnika","","","Raba Niżna 203, 34‑730 Mszana Dolna","www.parafiarabanizna.pl/",""," 18 331 60 48","ks. Marian Krzystek","8:00, 11:00, 16:00 ","","","","http://www.diecezja.pl/parafie/lista-parafii/27-mszana-dolna/parafia-sw-jozefa-rzemieslnika.html"
"Parafia MB Królowej Polski","","","Łętowe 174, 34‑733 Mszana Gorna","","letowesalet@rubikon.net.pl"," 18 331 52 03","ks. mgr Zdzisław Sawka MS","7:00, 9:00, 10:45, 17:00 ","","","","http://www.diecezja.pl/parafie/lista-parafii/27-mszana-dolna/parafia-mb-krolowej-polski.html"
"Niepokalanego Serca NMP","","","Borzęta 119, 32‑400 Myślenice","",""," 12 272 31 01","ks. Stanisław Bielarz","8:00, 10:30, 15:00 ","18:00  sobota","","","http://www.diecezja.pl/parafie/lista-parafii/28-myslenice/niepokalanego-serca-nmp.html"
"Parafia MB Królowej Polski","","","Brzączowice 255, 32‑410 Dobczyce","",""," 12 271 16 27","ks. mgr Leszek Babicki","7:30, 10:30, 15:00 ","18:00  sobota","","","http://www.diecezja.pl/parafie/lista-parafii/28-myslenice/parafia-mb-krolowej-polski.html"
"Parafia Najświętszego Serca Pana Jezusa","","","Bysina 229, 32‑400 Myślenice","www.parafia-bysina.pl",""," 12 272 03 84","ks. Jan Borzęcki","8:00, 10:30, 16:00 ","","","","http://www.diecezja.pl/parafie/lista-parafii/28-myslenice/-parafia-najswietszego-serca-pana-jezusa.html"
"Parafia Podwyższenia Krzyża Świętego","","","Jawornik 1, 32-400 Myślenice","","parafiawjaworniku@onet.pl"," 12 272 01 95","ks. mgr Władysław Salawa","7:00, 9:00, 11:00, 15:30 ","","","","http://www.diecezja.pl/parafie/lista-parafii/28-myslenice/parafia-podwyzszenia-krzyza-swietego.html"
"Parafia Narodzenia NMP","","","ul. Krolowej Jadwigi 5, 32‑400 Myślenice","",""," 12 272 12 37","ks. Andrzej Burek","6:30, 7:30 , 8:00, 9:30, 10:00 , 11:00, 12:30, 14:00, 14:15 , 18:00 ","18:00  sobota","","","http://www.diecezja.pl/parafie/lista-parafii/28-myslenice/parafia-narodzenia-nmp.html"
"Parafia św. Brata Alberta","","","os. Tysiąclecia 34, 32‑400 Myślenice","","b_albert@kr.onet.pl","  12 272 31 63","ks. mgr Adam Pawicki","7:30, 9:00, 10:30, 12:00, 16:30 ","18:00  sobota","","","http://www.diecezja.pl/parafie/lista-parafii/28-myslenice/parafia-sw-brata-alberta.html"
"Parafia św. Franciszka z Asyżu","","","ul. Zdrojowa 1c, 32‑400 Myślenice","",""," 12 272 03 62","ks. mgr Jozef Orawczak","8:00, 9:30 , 11:00 ","","","","http://www.diecezja.pl/parafie/lista-parafii/28-myslenice/parafia-sw-franciszka-z-asyzu.html"
"Parafia św. Wojciecha BM","","","Osieczany 197, 32-400 Myślenice","www.parafiaosieczany.pl","parafia@parafiaosieczany.pl","  12 274 17 50","ks. Bogusław Seweryn","7:00, 8:30, 10:00 , 11:30, 18:00, 19:00 ","","","","http://www.diecezja.pl/parafie/lista-parafii/28-myslenice/parafia-sw-wojciecha-bm.html"
"Parafia św. Jana Chrzciciela","","","Polanka 270, 32‑400 Myślenice","",""," 12 274 30 99","ks. mgr Zbigniew Biskup","7:30, 10:30, 18:00 ","","","","http://www.diecezja.pl/parafie/lista-parafii/28-myslenice/parafia-sw-jana-chrzciciela.html"
"Parafia św. Klemensa","","","Trzemeśnia 324, 32‑425 Trzemeśnia","",""," 12 273 55 91","ks. dr Andrzej Caputa","7:00, 9:00, 10:30 , 12:00, 15:30 , 17:00 ","","","","http://www.diecezja.pl/parafie/lista-parafii/28-myslenice/parafia-sw-klemensa.html"
"Parafia Wszystkich Świętych","","","Zakliczyn k. Myślenic 24","www.parafiazakliczyn.pl",""," 12 373 02 70","ks. mgr Jozef Stopka","7:00, 9:00, 10:15 , 11:30, 13:00, 17:00 ","","","","http://www.diecezja.pl/parafie/lista-parafii/28-myslenice/parafia-wszystkich-swietych.html"
"Parafia Podwyższenia Krzyża Świętego","","","Zawada 114, 32‑445 Krzyszkowice","",""," 12 274 15 88","ks. Marek Oczkowski","7:30, 10:00, 15:00 ","","","","http://www.diecezja.pl/parafie/lista-parafii/28-myslenice/parafia-podwyzszenia-krzyza-swietego-.html"
"Rektorat MB Fatimskiej","","","Czorsztyn, ul. Jana Pawła II","","","","","7:00 , 9:30 ","17:00  sobota","","","http://www.diecezja.pl/parafie/lista-parafii/29-niedzica/rektorat-mb-fatimskiej-.html"
"Parafia św. Michała Archanioła","","","ul. Kościelna 42, 34‑434 Dębno","","parafia.rzymskokatolicka.debno@neostrada.pl"," 18 275 17 97","ks. mgr Jozef Milan","8:00, 11:00 ","18:00  sobota","","","http://www.diecezja.pl/parafie/lista-parafii/29-niedzica/parafia-sw-michala-archaniola.html"
"Parafia św. Jana Chrzciciela","","","ul. Długa 43, 34-433 Dursztyn","www.dursztyn.pl","zacheusz@gmail.com"," 18 265 92 80","o. mgr Zacheusz Rafał Baran OFM","8:00, 11:00, 17:00 ","","","","http://www.diecezja.pl/parafie/lista-parafii/29-niedzica/parafia-sw-jana-chrzciciela.html"
