"name","postal","city","address","www","email","phone","rector","sun","week","fest","latlng","url"
"św. Wawrzyńca","","","Wawrzeńczyce, ul. Kątecka 45, 55-081 Mietków","zobacz na mapie UMP","wawrzenczyce@archidiecezja.wroc.pl","71/316-90-60","Ks. Jan LEWICKI RM ","8.00, 9.30, 11.00, 12.30","zima 17.00, lato 18.00","","50.99395,16.64852","http://www.archidiecezja.wroc.pl/parafia.php?id_dek=11&id_par=9"
"św. Józefa Oblubieńca NMP","","","ul. Parafialna 8, 56-210 Wąsosz","wasosz.archidiecezja.wroc.pl","wasosz@archidiecezja.wroc.pl","65/543-79-64, 65/543-79-60","Ks. mgr lic. Jan WĘGIELSKI Kan. hon. ex. num. Kap. Koleg. wicedziekan ","7.00, 8.00, 9.00, 10.00, 11.15, 12.30","17.30, 18.00","","51.56240,16.69269","http://www.archidiecezja.wroc.pl/parafia.php?id_dek=8&id_par=12"
"św. Jadwigi","","","Węgry, ul. Kościelna 2, 55-020 Żórawina","zobacz na mapie UMP","wegry@archidiecezja.wroc.pl","71/311-46-63","Ks. mgr Adam ANDREJCZUK ","8.00, 10.00 (Stary Śleszów), 12.00","17.00 (X-III), 18.00","","50.92880,17.04006","http://www.archidiecezja.wroc.pl/parafia.php?id_dek=1&id_par=7"
"św. Mikołaja","","","ul. Ks. J. Kucego 2-4, 57-120 Wiązów","zobacz na mapie UMP","swmikolaja.wiazow@archidiecezja.wroc.pl","71/393-10-59, wikariat 71/393-14-29","Ks. mgr Dariusz PIKULSKI RM ","7.00, 9.00 (Księżyce, Wyszonowice), 10.00 (Stary Wiązów), 11.00 (Gułów), 12.00, 18.00","7.00 (z wyj. so.), 16.00 (so. - Dom Opieki Społecznej), 17.00 (pn. - Zborowice, wt. - Gułów, śr. - Stary Wiązów, cz. - Księżyce, pt. - Wyszonowice, so. - Miechowice Oławskie), 18.00","","50.81358,17.19817","http://www.archidiecezja.wroc.pl/parafia.php?id_dek=32&id_par=6"
"św. Jacka","","","nr 31/1, 46-255 Wierzbica Górna","zobacz na mapie UMP","wierzbica@archidiecezja.wroc.pl","535-038-386","Ks. mgr Piotr SEMENIUK ","8.00, 9.30 (Wierzbica Dolna), 11.00","16.00 (Wierzbica Dolna), 18.00","","51.03205,17.98131","http://www.archidiecezja.wroc.pl/parafia.php?id_dek=33&id_par=9"
"Bożego Ciała i Najświętszej Maryi Panny Częstochowskiej","","","Wierzbice, pl. Bożego Ciała 1, 55-040 Kobierzyce","zobacz na mapie UMP","wierzbice@archidiecezja.wroc.pl","71/390-80-33","Ks. dr Andrzej J. ĆWIK Kan. hon. Kap. Koleg., Kap. hon. Ojca św. ","8.00, 9.30, 11.30","8.00 (pn), 17.00 (wt-so)","","50.95476,16.89287","http://www.archidiecezja.wroc.pl/parafia.php?id_dek=26&id_par=9"
"św. Mikołaja","","","nr 81, 55-217 Wierzbno","zobacz na mapie UMP","wierzbno@archidiecezja.wroc.pl","71/313-12-16","Ks. mgr lic. Jan BASZAK ","8.00, 9.30 (Swojków), 11.00, 12.30 (Janków)","17.00 (zima), 18.00 (lato)","","50.93477,17.17957","http://www.archidiecezja.wroc.pl/parafia.php?id_dek=22&id_par=10"
"Narodzenia Najświętszej Maryi Panny","","","Wierzchowice, ul. Kościelna 21, 56-320 Krośnice","zobacz na mapie UMP","wierzchowice@archidiecezja.wroc.pl","71/384-62-80","Ks. mgr Mariusz KOPRAS RM wicedziekan ","8.00, 10.00 (kaplica), 11.30","zima 17.00, lato 18.00","","51.48245,17.33100","http://www.archidiecezja.wroc.pl/parafia.php?id_dek=17&id_par=7"
"św. Bartłomieja","","","Wigańcice, nr 89, 57-220 Ziębice","zobacz na mapie UMP","wigancice@archidiecezja.wroc.pl","74/819-16-01","Ks. mgr Roman SIEWIERA ","8.30, 11.00","8.00 lub 18.00","","50.62254,17.13303","http://www.archidiecezja.wroc.pl/parafia.php?id_dek=44&id_par=8"
"Najświętszej Maryi Panny Różańcowej","","","Wilczków, ul. Mleczarska 2, 55-320 Malczyce","zobacz na mapie UMP","wilczkow@archidiecezja.wroc.pl","71/317-91-32","Ks. mgr Jarosław WITOSZYŃSKI RM dziekan ","8.45, 10.00, 11.00, 12.15","zima 17.00, lato 18.00","","51.18717,16.49703","http://www.archidiecezja.wroc.pl/parafia.php?id_dek=28&id_par=12"
"św. Mikołaja","","","ul. Długa 51, 46-113 Wilków","zobacz na mapie UMP","wilkow@archidiecezja.wroc.pl","77/419-99-01","Ks. mgr Jan JABŁECKI RM ","7.30, 9.00 (Wilków), 10.30 (Wojciechów), 12.00","17.00 (zima), 18.00 (lato)","","51.10144,17.66301","http://www.archidiecezja.wroc.pl/parafia.php?id_dek=18&id_par=10"
"św. Wawrzyńca","","","Wilkszyn, ul. Szkolna 1, 55-330 Miękinia","www.parafiawilkszyn.pl","parafia_wilkszyn@wp.pl","71/317-11-12","Ks. mgr Zbigniew BORTNIK RM ","8.30, 10.00 (Brzezina), 11.30","8.00, 17.00 (zima), 18.00 (lato), 17.00 (Brzezina, czw.)","","51.19112,16.86527","http://www.archidiecezja.wroc.pl/parafia.php?id_dek=16&id_par=5"
"św. Michała Archanioła","","","ul. Kościelna 4, 56-160 Wińsko","zobacz na mapie UMP","winsko@archidiecezja.wroc.pl","71/389-80-81","Ks. mgr Czesław KROCHMAL RM ","8.00, 10.00, 12.00","zima 17.00, lato 18.00","","51.46965,16.61378","http://www.archidiecezja.wroc.pl/parafia.php?id_dek=34&id_par=7"
"Najświętszej Maryi Panny Częstochowskiej","","","Witowice, nr 40, 57-120 Wiązów","zobacz na mapie UMP","witowice@archidiecezja.wroc.pl","71/393-14-57","Ks. mgr Jerzy Andrzej KLICHTA RM ","8.00, 9.30 (Goszczyna), 11.00","17.00 (zima), 18.00 (lato); Goszczyna: 16.00 (zima), 17.00 (lato)","","50.84311,17.21001","http://www.archidiecezja.wroc.pl/parafia.php?id_dek=32&id_par=7"
"Wniebowzięcia Najświętszej Maryi Panny","","","Włochy, nr 124, 46-146 Domaszowice","wlochy.archidiecezja.wroc.pl","wlochy@archidiecezja.wroc.pl","77/410-82-61","Ks. mgr Tadeusz STRUGAŁA RM ","8.00, 9.30 (Domaszowice), 11.00, 18.00 (so - Domaszowice)","17.00 (Domaszowice, zima), 18.00, 19.00 (Domaszowice, lato)","","51.05521,17.92618","http://www.archidiecezja.wroc.pl/parafia.php?id_dek=33&id_par=7"
"św. Karola Boromeusza","","","ul. Kołłątaja 2, 56-100 Wołów","www.boromeuszwolow.pl","boromeusz.wolow@archidiecezja.wroc.pl","71/389-27-63","Ks. mgr Krzysztof KANTON ","7.00, 8.30, 9.00 (Sławowice), 10.00, 10.15 (Garwoł), 11.30 (Stary Wołów), 19.00","6.30, 7.00, 18.30","","51.33724,16.64748","http://www.archidiecezja.wroc.pl/parafia.php?id_dek=34&id_par=8"
"św. Wawrzyńca","","","ul. Ks. Franciszka Bosaka 21, 56-100 Wołów","www.parafiawawrzyniec.pl","swwawrzynca.wolow@archidiecezja.wroc.pl","71/389-33-88","Ks. mgr Stanisław MAŁYSA RM wicedziekan ","7.30, 9.00, 10.15 (Rudno), 10.30, 11.30 (Lipnica), 12.00, 17.00","7.00, 16.00 (I-sze pt. miesiąca, filie), 18.00","","51.33544,16.64631","http://www.archidiecezja.wroc.pl/parafia.php?id_dek=34&id_par=9"
"św. Wawrzyńca","","","Woskowice Małe, ul. Kościelna 2, 46-100 Namysłów","zobacz na mapie UMP","woskowicemale@archidiecezja.wroc.pl","77/419-65-50","vacat","8.45, 10.00, 11.15","16.00, 17.00 (lato 18.00), 19.00","","51.10196,17.86452","http://www.archidiecezja.wroc.pl/parafia.php?id_dek=33&id_par=8"
"Narodzenia Najświętszej Maryi Panny","","","Wójcice, ul. Główna 30 C, 55-220 Jelcz-Laskowice","www.wojcice.archidiecezja.wroc.pl","wojcice@archidiecezja.wroc.pl","71/318-61-61","Ks. mgr lic. Paweł STYPA ","8.30, 10.00, 11.30","17.00 (zima), 18.00 (lato)","","50.98161,17.47746","http://www.archidiecezja.wroc.pl/parafia.php?id_dek=9&id_par=9"
"św. Wawrzyńca","","","Wrocisławice, nr 11, 55-300 Środa Śląska","wrocislawice.archidiecezja.wroc.pl","wrocislawice@archidiecezja.wroc.pl","71/317-14-88","Ks. mgr Janusz GŁĄBA RM ","9.00, 10.30, 12.00","zima 16.00, 17.00, lato 17.00, 18.00","","51.12917,16.49275","http://www.archidiecezja.wroc.pl/parafia.php?id_dek=28&id_par=13"
"św. Macieja","","","pl. Nankiera 17a, 50-140 Wrocław","www.maciejowka.org","maciejowka@archidiecezja.wroc.pl","71/344-94-28","","19.00","19.00 (pn-pt)","","51.11301,17.03632","http://www.archidiecezja.wroc.pl/parafia.php?id_dek=41&id_par=13"
"św. Jana Chrzciciela","","","pl. Katedralny 18, 50-329 Wrocław","www.katedra.archidiecezja.wroc.pl","katedra@archidiecezja.wroc.pl","71/322-25-74","Ks. mgr lic. Paweł CEMBROWICZ Kan. hon. Kap. Katedr. dziekan ","7.00, 8.30, 10.00, 11.30, 13.00, 16.30, 18.30","6.30, 7.00, 8.00, 9.00, 18.30","","51.11419,17.04625","http://www.archidiecezja.wroc.pl/parafia.php?id_dek=41&id_par=1"
"Bożego Ciała","","","ul. Bożego Ciała 1, 50-051 Wrocław","www.bozecialo.wroclaw.pl","bozegociala@archidiecezja.wroc.pl","71/343-67-39","Ks. mgr Marek BIAŁY Kan. hon. ex. num. Kap. Koleg. ","7.30, 9.00, 10.30, 12.00, 13.15, 19.00, 21.30","6.30, 9.00, 19.00","","51.10520,17.03143","http://www.archidiecezja.wroc.pl/parafia.php?id_dek=42&id_par=2"
"św. Mikołaja","","","ul. Św. Antoniego 30, 50-073 Wrocław","www.wroclaw.paulini.pl","paulini.wroclaw@gmail.com","71/792-52-70..71","O. Mirosław BIJATA OSPPE ","7.30, 9.00, 10.30, 12.00, 18.00","7.00, 15.00 (pt.), 18.00","","51.10928,17.02422","http://www.archidiecezja.wroc.pl/parafia.php?id_dek=42&id_par=9"
"św. Józefa Rzemieślnika","","","ul. Krakowska 44/46, 50-425 Wrocław","www.misjonarze-wroclaw.pl","swjozefa@archidiecezja.wroc.pl","71/342-69-70","Ks. Stanisław BASIUK CM ","7.30, 9.30, 11.00, 12.30, 18.00","8.30, 18.00","","51.09406,17.06004","http://www.archidiecezja.wroc.pl/parafia.php?id_dek=38&id_par=6"
"św. Bonifacego","","","pl. Staszica 4, 50-221 Wrocław","zobacz na mapie UMP","bonifacy@archidiecezja.wroc.pl","71/328-95-17","Ks. dr Wojciech TOKARZ Kan. grem. Kap. Katedr., Kap. hon. Ojca św. ","6.00 (z wyj. VII-VIII), 7.00, 8.00, 9.00, 10.30, 10.30 (Klinika), 12.00, 13.30, 18.30","7.00, 8.00, 18.30","","51.12308,17.02881","http://www.archidiecezja.wroc.pl/parafia.php?id_dek=41&id_par=2"
"św. Elżbiety","","","ul. św. Elżbiety 1, 50-111 Wrocław","www.kosciolgarnizon.wroclaw.pl","parafia@kosciolgarnizon.wroclaw.pl","71/343-16-38","Ks. płk. Janusz RADZIK ","8.00, 10.00, 12.00 (suma), 18.00","7.00, 18.00","","51.11147,17.03025","http://www.archidiecezja.wroc.pl/parafia.php?id_dek=41&id_par=3"
"Świętego Krzyża","","","pl. Kościelny, 50-329 Wrocław","zobacz na mapie UMP","swietegokrzyza@archidiecezja.wroc.pl","71/322-25-74","vacat - obsługuje parafia katedralna","9.30 - młodzież (z wyj. ferii i wakacji), 11.00 - dzieci","","","51.11505,17.04389","http://www.archidiecezja.wroc.pl/parafia.php?id_dek=41&id_par=4"
"św. Rocha","","","ul. Bolesławiecka 15, 53-614 Wrocław","<img src=/images/normal/p_poczta.png style=display: block; margin-left: auto; margin-right: auto; /></a></p> <div class=cleared></div> </div> </div> <div class=cleared></div> </div> </div> <div class=art-block> <div class=art-block-tl></div> <div class=art-block-tr></div> <div class=art-block-bl></div> <div class=art-block-br></div> <div class=art-block-tc></div> <div class=art-block-bc></div> <div class=art-block-cl></div> <div class=art-block-cr></div> <div class=art-block-cc></div> <div class=art-block-body> <div class=art-blockcontent> <div class=art-blockcontent-body> <p><a href=http://www.wroclaw.caritas.pl target=blank><img src=/images/logo-caritas.png style=display: block; margin-left: auto; margin-right: auto; /></a></p> <div class=cleared></div> </div> </div> <div class=cleared></div> </div> </div> <div class=cleared></div> </div> <div class=art-layout-cell prawy_pasek></div> </div> </div> <div class=cleared></div> <div class=art-footer> <img src=/templates/diecezja/images/footer_wide.jpg usemap=#dol border=0> <!-- <div class=art-footer-t></div>--> <div class=art-footer-body> <div class=cleared></div> </div> </div> <div class=cleared></div> </div> </div> <div class=cleared></div> </div> <script src=http://www.google-analytics.com/urchin.js type=text/javascript></script><script type=text/javascript>_uacct = UA-2955024-1;urchinTracker();</script> <map name=dol> <area shape=rect coords= 60, 50, 230, 115 href=http://www.radiorodzina.pl target=blank> <area shape=rect coords=230, 50, 400, 115 href=http://www.nowezycie.archidiecezja.wroc.pl target=blank> <area shape=rect coords=400, 50, 590, 115 href=http://www.niedziela.pl/rocznik.php?r=ed&ed=edwr&cz=doczytania target=blank> <area shape=rect coords=590, 50, 680, 115 href=http://www.goscniedzielny.pl target=blank> <area shape=rect coords=680, 50, 950, 115 href=http://www.pwt.wroc.pl target=blank> </map> </body> </html>","swrocha@archidiecezja.wroc.pl","71/343-44-25; 71/792-52-70..71","vacat","dni powszednie:","","","","http://www.archidiecezja.wroc.pl/parafia.php?id_dek=42&id_par=10"
"Najświętszego Imienia Jezus","","","pl. Nankiera 16a, 50-140 Wrocław","uniwersytecki.archidiecezja.wroc.pl","uniwersytecki@archidiecezja.wroc.pl","71/344-94-23","Ks. mgr lic. Arkadiusz KRZIŻOK ","7.30, 9.30, 11.00, 12.30, 16.00 (IX-VI), 18.00","7.30, 16.00 (IX-VI), 18.00","","51.11419,17.03510","http://www.archidiecezja.wroc.pl/parafia.php?id_dek=41&id_par=5"
"Chrystusa Króla","","","ul. Młodych Techników 17, 53-647 Wrocław","www.chkrol-wroc.salezjanie.pl","chrystusakrola@archidiecezja.wroc.pl","71/355-52-37, tel./fax 71/355-50-88","Ks. mgr lic. Andrzej GODYŃ SDB ","7.00, 8.30, 10.00, 11.30, 12.00 (Przedszkolaki), 13.00, 18.00, 20.00","6.30, 8.00, 9.40 (pt - Liceum Salezjańskie), 12.00, 18.00","","51.11559,17.01342","http://www.archidiecezja.wroc.pl/parafia.php?id_dek=42&id_par=3"
"św. Michała Archanioła","","","ul. Bolesława Prusa 78, 50-318 Wrocław","www.wroclawm.salezjanie.pl","swmichala@archidiecezja.wroc.pl","71/321-11-47, 71/372-08-84","Ks. mgr Bolesław KAŹMIERCZAK SDB ","7.00, 8.00, 9.30, 11.00, 12.30, 17.00, 19.15","7.00, 8.00, 18.00","","51.12091,17.05108","http://www.archidiecezja.wroc.pl/parafia.php?id_dek=41&id_par=8"
"Najświętszej Maryi Panny na Piasku","","","ul. Katedralna 12, 50-328 Wrocław","zobacz na mapie UMP","nmpnapiasku@archidiecezja.wroc.pl","71/327-11-59","Ks. mgr Stanisław PAWLACZEK Kap. hon. Ojca św. ","7.30, 10.30, 12.30;","7.00, 18.30;","","51.11477,17.04100","http://www.archidiecezja.wroc.pl/parafia.php?id_dek=41&id_par=9"
"Najświętszego Serca Jezusowego","","","pl. Grunwaldzki 3, 50-377 Wrocław","www.nsjwroclaw.salezjanie.pl","nspj@archidiecezja.wroc.pl","71/335-86-51 (proboszcz), 71/335-86-50 (kancelaria)","Ks. mgr Ryszard SROKA SDB ","7.30, 9.30, 11.00, 12.30, 18.00, 19.30 (X-VI)","6.30, 8.00, 18.00, 19.00 (pn-pt), 19.30 (wt - X-VI)","","51.10943,17.05587","http://www.archidiecezja.wroc.pl/parafia.php?id_dek=41&id_par=10"
"św. Stanisława, św. Doroty i św. Wacława","","","pl. Wolności 3, 50-071 Wrocław","zobacz na mapie UMP","swstanislawa@archidiecezja.wroc.pl","71/343-27-21, fax 71/783-33-74","Ks. mgr lic., mgr inż. PWr Andrzej BRODAWKA Kan. hon. ex. num. Kap. Koleg. wicedziekan ","7.00, 8.00, 9.30, 11.00, 12.30, 18.30","7.00, 8.00, 18.30","","51.10645,17.03113","http://www.archidiecezja.wroc.pl/parafia.php?id_dek=42&id_par=11"
"św. Wawrzyńca","","","ul. O. Bujwida 51, 50-345 Wrocław","zobacz na mapie UMP","swwawrzynca@archidiecezja.wroc.pl","71/328-06-61","O. Jan OPALA CMF wicedziekan ","7.00, 9.00, 9.30 (k. dolny), 10.00, 11.00 (dzieci), 12.00 (suma), 12.00 (k. dolny), 13.00 (Akcja Katolicka), 16.00 (II-ga niedz., j. hiszp.), 18.00 (studenci), 20.00 (k. dolny)","6.30, 9.00, 18.00, 18.00 (k. dolny: po, wt, śr), 20.00 (k. dolny: pn, wt, śr, pt)","","51.11844,17.06851","http://www.archidiecezja.wroc.pl/parafia.php?id_dek=41&id_par=12"
"św. Stanisława Kostki","","","ul. Hubska 91, 50-534 Wrocław","www.skostki.manifo.com","skostki@archidiecezja.wroc.pl","71/367-43-82","Ks. mgr lic. Jerzy MAŁEK RM dziekan ","7.00, 8.30, 10.00, 11.15, 12.30, 18.00","6.30, 17.30, 18.30","","51.08956,17.04364","http://www.archidiecezja.wroc.pl/parafia.php?id_dek=35&id_par=9"
"św. Maurycego","","","ul. Traugutta 34, 50-402 Wrocław","www.maurycy.parafia.info.pl","swmaurycego@archidiecezja.wroc.pl","71/789-93-96","Ks. mgr lic. Jan SUCHECKI Prałat hon. Ojca św., Kan. grem. Kap. Katedr. dziekan ","7.00, 9.00, 10.30 (dzieci), 12.00, 13.00, 19.00 (młodzież)","6.30, 7.00, 8.00, 18.30","","51.10640,17.04698","http://www.archidiecezja.wroc.pl/parafia.php?id_dek=42&id_par=8"
"Ducha Świętego","","","ul. Bardzka 2/4, 50-517 Wrocław","duchsw.archidiecezja.wroc.pl","duchaswietego@archidiecezja.wroc.pl","71/782-61-71","Ks. mgr historii sztuki KUL Czesław Jan MAZUR Prepozyt Kap. Koleg. ","7.30, 9.30, 11.00, 13.00, 14.00 (oprócz wakacji), 15.00 (cmentarz - od Wielkanocy do końca listopada), 18.00, 20.00","7.00, 7.30, 18.00","","51.08452,17.05005","http://www.archidiecezja.wroc.pl/parafia.php?id_dek=35&id_par=4"
"św. Klemensa Dworzaka","","","al. Pracy 26, 53-232 Wrocław","dworzak.jezuici.pl","parafia.dworzak@gmail.com","71/360-10-18","Ks. Jacek MACIASZEK SJ ","6.30, 7.30, 9.00, 10.30, 10.30 (k. dolny, dla dzieci), 12.00, 18.00, 20.00","6.30, 8.00, 18.00, 19.30","","51.09269,16.98709","http://www.archidiecezja.wroc.pl/parafia.php?id_dek=42&id_par=7"
"św. Henryka","","","ul. Gliniana 16, 50-525 Wrocław","www.swhenryk.archidiecezja.wroc.pl","parafia.henryk@gmail.com","71/367-83-70","Ks. mgr Krzysztof MAK RM ","7.00, 9.00, 11.00, 12.30, 18.30, 20.00","6.30, 7.00, 18.30","","51.09452,17.03452","http://www.archidiecezja.wroc.pl/parafia.php?id_dek=35&id_par=6"
"św. Ignacego Loyoli","","","ul. W. Stysia 16, 53-526 Wrocław","www.loyola.pl","parafia@loyola.pl","71/334-23-10","Ks. Paweł PASIERBEK SJ ","7.00, 8.30, 10.00, 11.30, 12.30, 18.00, 19.30","6.30, 7.00, 8.00, 18.00, 20.00 (śr. IX-VI)","","51.10046,17.02085","http://www.archidiecezja.wroc.pl/parafia.php?id_dek=42&id_par=5"
"św. Elżbiety","","","ul. Grabiszyńska 103, 53-439 Wrocław","swelzbiety.archidiecezja.wroc.pl","swelzbiety@archidiecezja.wroc.pl","71/783-37-94","vacat","7.00, 8.00, 9.00, 10.00, 11.15, 12.30, 14.00, 18.30, 20.00","6.30, 7.30, 17.00","","51.10132,17.00703","http://www.archidiecezja.wroc.pl/parafia.php?id_dek=42&id_par=4"
"św. Franciszka z Asyżu","","","ul. Borowska 174, 50-554 Wrocław","franciszek.archidiecezja.wroc.pl","franciszek@archidiecezja.wroc.pl","71/363-88-19","Ks. mgr lic. Kazimierz SROKA RM, Kap. hon. Ojca św. ","7.00, 8.30, 10.00, 11.30, 13.00, 15.00 (kaplica szpitalna), 18.30, 20.30","6.30, 18.30","","51.07932,17.03497","http://www.archidiecezja.wroc.pl/parafia.php?id_dek=35&id_par=5"
"św. Karola Boromeusza","","","ul. Krucza 58, 53-411 Wrocław","www.boromeusz.franciszkanie.pl","boromeusz@franciszkanie.pl","71/361-52-65","O. dr Marek AUGUSTYN OFMConv. ","7.00, 8.30, 10.00, 11.30, 13.00 (z wyj. VII-VIII, kaplica Porcjunkula), 16.00 (4.00 p.m. Mass in English, IX-V), 17.00 (IX-V), 18.00 (6.00 p.m. Mass in English, VI-VIII), 19.00","6.30 (z wyj. VII-VIII), 7.00, 8.00, 12.00, 18.00","","51.09417,17.01025","http://www.archidiecezja.wroc.pl/parafia.php?id_dek=42&id_par=6"
"św. Faustyny","","","Wrocław-Biskupin, ul. Jackowskiego 40, 51-665 Wrocław","www.faustyna.archidiecezja.wroc.pl","faustyna@archidiecezja.wroc.pl","71/348-27-33","Ks. mgr Marek DUTKOWSKI Kan. grem. Kap. Koleg. dziekan ","7.00, 8.30, 10.00, 11.00 (dla dzieci), 12.00, 18.00, 21.00","7.00, 9.00, 18.00","","51.10458,17.11076","http://www.archidiecezja.wroc.pl/parafia.php?id_dek=36&id_par=4"
"św. Jerzego Męczennika i Podwyższenia Krzyża Świętego","","","Wrocław-Brochów, ul. Biegła 3, 52-115 Wrocław","www.eadsum.org","brochow@archidiecezja.wroc.pl","71/343-35-21","Ks. mgr lic. Jan KLESZCZ RM, Kan. hon. Kap. Koleg. dziekan ","7.30, 9.00, 10.30, 12.00, 18.00 (Młodych)","7.00, 18.00","","51.06325,17.08099","http://www.archidiecezja.wroc.pl/parafia.php?id_dek=38&id_par=5"
"Najświętszej Maryi Panny Matki Pocieszenia","","","Wrocław-Dąbie, ul. Wittiga 10, 51-628 Wrocław","zobacz na mapie UMP","dabie@archidiecezja.wroc.pl","71/348-20-22","O. Damian SIMONICZ CSsR ","7.30, 9.00, 10.30, 12.00, 13.30, 16.00 (studenci), 18.30, 20.00 (studenci)","8.00, 18.30, 19.30 (studenci - z wyjątkiem soboty)","","51.10233,17.08580","http://www.archidiecezja.wroc.pl/parafia.php?id_dek=36&id_par=10"
"św. Maksymiliana Marii Kolbego","","","Wrocław-Gądów, ul. Horbaczewskiego 20, 54-130 Wrocław","www.mkolbe.wroclaw.pl","mkolbe@poczta.onet.pl","71/351-54-61, fax: 71/351-12-65","Ks. dr Czesław MAJDA RM, Kap. hon. Ojca św. ","7.30, 9.30, 11.00, 12.30, 16.00 (z wyj. lata), 18.00, 20.00","6.30, 18.00","","51.12391,16.97506","http://www.archidiecezja.wroc.pl/parafia.php?id_dek=40&id_par=4"
"Miłosierdzia Bożego","","","Wrocław-Gądów Wlk., ul. Bajana 47a, 54-130 Wrocław","zobacz na mapie UMP","gadowwielki@archidiecezja.wroc.pl","71/351-67-26","Ks. dr Stanisław JÓŹWIAK Kan. hon. Kap. Katedr. ","7.30, 9.00, 10.30, 12.00, 13.15 (z wyj. wakacji), 18.00","7.00, 9.00 (so), 18.00","","51.12764,16.95989","http://www.archidiecezja.wroc.pl/parafia.php?id_dek=40&id_par=8"
"Miłosierdzia Bożego","","","Wrocław-Jagodno, ul. Jagodzińska 3/5, 52-129 Wrocław","jagodno.archidiecezja.wroc.pl","jagodno@archidiecezja.wroc.pl","71/346-43-39","Ks. mgr Ryszard PESZKO RM ","9.00, 11.00, 18.00","18.00","","51.05821,17.05752","http://www.archidiecezja.wroc.pl/parafia.php?id_dek=38&id_par=8"
"Najświętszej Maryi Panny Królowej Polski","","","Wrocław-Jerzmanowo, ul. Jerzmanowska 96, 54-530 Wrocław","zobacz na mapie UMP","jerzmanowo@archidiecezja.wroc.pl","71/349-36-51","Ks. mgr lic. Zdzisław PLUTA Kan. hon. ex. num. Kap. Koleg., Kap. hon. Ojca św. ","9.00, 11.00","9.00 lub 18.00","","51.12084,16.87560","http://www.archidiecezja.wroc.pl/parafia.php?id_dek=39&id_par=8"
"św. Antoniego Padewskiego","","","Wrocław-Karłowice, al. Jana Kasprowicza 26, 51-161 Wrocław","www.antoni.w-w.pl","swantoniego@archidiecezja.wroc.pl","71/327-34-23, fax 71/327-34-36","O. mgr lic. Fabian KALTBACH OFM ","6.00, 7.00, 9.00, 10.30, 12.00, 13.30, 17.00, 19.00","6.30, 9.00, 18.30","","51.13681,17.04153","http://www.archidiecezja.wroc.pl/parafia.php?id_dek=37&id_par=5"
"Najświętszej Maryi Panny Królowej Polski","","","Wrocław-Klecina, ul. Karmelkowa 94, 52-319 Wrocław","klecina.archidiecezja.wroc.pl","klecina@archidiecezja.wroc.pl","71/733-78-87","Ks. mgr Witold HYLA RM ","8.00, 10.00, 11.30, 18.00","7.00, 18.00","","51.06435,16.97746","http://www.archidiecezja.wroc.pl/parafia.php?id_dek=47&id_par=7"
"Najświętszej Maryi Panny Matki Miłosierdzia","","","Wrocław-Kowale, al. A. Brücknera 20/22, 51-411 Wrocław","zobacz na mapie UMP","cz.przerada@interia.pl","71/325-49-20","Ks. mgr Czesław PRZERADA RM ","8.00, 9.30, 11.00, 12.30, 18.00","8.00, 18.00","","51.13453,17.07908","http://www.archidiecezja.wroc.pl/parafia.php?id_dek=41&id_par=7"
"św. Jadwigi","","","Wrocław-Kozanów, ul. Pilczycka 25, 54-150 Wrocław","www.kozanow.archidiecezja.wroc.pl","kozanow@archidiecezja.wroc.pl","71/351-58-00","Ks. dr Adam DEREŃ Kan. grem. Kap. Katedr., Kap. hon. Ojca św. ","7.30, 9.00, 10.30, 12.00, 13.15, 18.00, 20.00 (dla młodzieży)","7.00, 18.00","","51.13256,16.97450","http://www.archidiecezja.wroc.pl/parafia.php?id_dek=40&id_par=2"
"św. Augustyna","","","Wrocław-Krzyki, ul. Sudecka 90, 53-129 Wrocław","www.kapucyni.archidiecezja.wroc.pl","augustyn@archidiecezja.wroc.pl","71/367-22-44","O. Edward KRYGER OFMCap. ","6.30, 8.00, 9.30, 11.00, 12.30, 16.00, 19.00, 21.00","6.15, 8.15, 12.00, 18.30","","51.08752,17.01750","http://www.archidiecezja.wroc.pl/parafia.php?id_dek=42&id_par=1"
"Trójcy Świętej","","","Wrocław-Krzyki, ul. Krzycka 42, 53-020 Wrocław","www.swtrojca.pl","proboszcz@swtrojca.pl","71/362-82-54","Ks. mgr Andrzej SZYC RM ","6.30, 8.00, 9.00, 10.30, 12.00, 13.30, 18.00, 19.30","6.30, 7.30, 18.30","","51.07091,16.99810","http://www.archidiecezja.wroc.pl/parafia.php?id_dek=47&id_par=11"
"Niepokalanego Poczęcia Najświętszej Maryi Panny","","","Wrocław-Krzyki, ul. Agrestowa 20, 53-006 Wrocław","zobacz na mapie UMP","npnmpkrzyki@archidiecezja.wroc.pl","71/339-89-41","Ks. mgr Marek MICHALIK RM ","8.00, 9.30, 11.00, 12.15, 18.00","18.00","","51.07085,17.01402","http://www.archidiecezja.wroc.pl/parafia.php?id_dek=47&id_par=13"
"Najświętszej Maryi Panny Wspomożycielki Wiernych","","","Wrocław-Księże Małe, ul. Świątnicka 32, 52-018 Wrocław","www.parafiaksieze.pl","kancelaria@parafiaksieze.pl","71/343-79-76","O. mgr lic Andrzej ŁUKAWSKI ss.cc. o. duchowny ","7.00, 9.00, 10.00, 10.30, 12.00, 18.00","7.00, 18.00","","51.07847,17.08997","http://www.archidiecezja.wroc.pl/parafia.php?id_dek=38&id_par=7"
