"name","postal","city","address","www","email","phone","rector","sun","week","fest","latlng","url"
"Parafia pw. św. Jakuba Apostoła","","Ośno Lubuskie","ul. Różana 6, 69-220 Ośno Lub.","","","95-757-57-57","ks. kan. lic. mgr Piotr GRABOWSKI ","OŚNO LUBUSKIE – pw. św. Jakuba Ap. (8:00, 10:30, 12;15, 18:00) GRONÓW – pw. św. Piusa X (13:15) SIENNO – pw. MB Ostrobramskiej (13:15) RADACHÓW – pw. Wniebowzięcia NMP (9:15) POŁĘCKO – pw. św. Kazimierza (9:15)","","","","http://www.kuria.zg.pl/index.php/diecezja/dekanaty/parafie/item/762-osno-lubuskie-parafia-pw-sw-jakuba-apostola"
"Parafia pw. świętych Fabiana i Sebastiana","","Osowa Sień","67-405 Osowa Sień","","","65-540-61-85","ks. Zbigniew GARBAREK ","OSOWA SIEŃ – pw. św. Fabiana i Sebastiana (8:30, 11:30)","","","","http://www.kuria.zg.pl/index.php/diecezja/dekanaty/parafie/item/834-osowa-sien-parafia-pw-swietych-fabiana-i-sebastiana"
"Parafia pw. Podwyższenia Krzyża Świętego","","Otyń","ul. Moniuszki 4, 67-106 Otyń","www.parafia-otyn.pl","kancelaria@parafia-otyn.pl?subject=ze%20strony%20www","68-355-02-18 odwiedź stronę www Ten adres pocztowy jest chroniony przed spamowaniem. Aby go zo...","ks. kan. mgr Grzegorz SOPNIEWSKI ","OTYŃ – pw. MB Różańcowej (8:00, 12:30, 18:00 - w zimie 16:00) BOBROWNIKI – kaplica pw. Wniebowzięcia NMP (11:00) NIEDORADZ – pw. św. Jakuba (9:30, 11:00) ZAKĘCIE – pw. Najświętszego Serca Pana Jezusa (9:30)","","","","http://www.kuria.zg.pl/index.php/diecezja/dekanaty/parafie/item/740-otyn-parafia-pw-podwyzszenia-krzyza-swietego"
"Parafia pw. św. Bartłomieja","","Ołobok","ul. Kościelna 3, 66-211 Ołobok","","","68-381-21-18","ks. kan. inż. mgr Tadeusz WIELGOLASKI ","OŁOBOK – pw. św. Bartłomieja (17:00 - sobota, w okresie wakacyjnym: 18:00, 12:00) CHOCIULE – pw. Wniebowzięcia NMP (10:30, w okresie wakacyjnym: 9:00) ROKIETNICA – pw. św. Jadwigi (8:00 - w okresie wakacyjnym: sobota 17:00) WĘGRZYNICE – pw. Najświętszego Serca Pana Jezusa (9:00 - w okresie wakacyjnym: sobota 18:00) W okresie wakacyjnym dodatkowo msza św. polowa w Niesulicach.","","","","http://www.kuria.zg.pl/index.php/diecezja/dekanaty/parafie/item/824-olobok-parafia-pw-sw-bartlomieja"
"Parafia pw. bł. Karoliny Kózki","","Połupin","Połupin, ul. Słoneczna 10a, 66-600 Krosno Odrz.","","","68-383-69-35 ","ks. mgr Andrzej CIEŚLAK ","POŁUPIN – pw. bł. Karoliny Kózki (18:00 - sobota, 10:30) NOWY ZAGÓR – pw. św. Antoniego Padewskiego (9:00) STARY RADUSZEC – pw. św. Huberta (12:00) STRUMIENNO – pw. MB Fatimskiej (13:00)","","","","http://www.kuria.zg.pl/index.php/diecezja/dekanaty/parafie/item/713-polupin-parafia-pw-bl-karoliny-kozki"
"Parafia pw. Miłosierdzia Bożego","","Przemków","ul. Zbawiciela 1, 59-170 Przemków","","","76-831-03-88","ks. kan. Mirosław WERŁOS ","PRZEMKÓW – pw. Miłosierdzia Bożego (8:00, 9:30, 11:00, 12:15, 17:00)","","","","http://www.kuria.zg.pl/index.php/diecezja/dekanaty/parafie/item/810-przemkow-parafia-pw-milosierdzia-bozego"
"Parafia pw. Wniebowzięcia Najświętszej Maryi Panny","","Przemków","ul. Ratuszowa 6, 59-170 Przemków","","","76-831-93-02","ks. lic. mgr Krzysztof MRUKOWICZ ","PRZEMKÓW – pw. Wniebowzięcia NMP (8:00, 10:30, 12:00, 17:00) KRĘPA – kaplica pw. Miłosierdzia Bożego (9:15) WYSOKA – pw. św. Marcina (9:15) PIOTROWICE – pw. Chrystusa Króla (9:15)","","","","http://www.kuria.zg.pl/index.php/diecezja/dekanaty/parafie/item/811-przemkow-parafia-pw-wniebowziecia-najswietszej-maryi-panny"
"Parafia pw. Niepokalanego Poczęcia Najświętszej Maryi Panny","","Przewóz","ul. Krótka 10, 68-132 Przewóz","","","68-375-10-55 ","ks. Jerzy KOT CM ","PRZEWÓZ – pw. Niepokalanego Poczęcia NMP (7:30, 10:30) SOBOLICE – pw. Najśw. Serca Pana Jezusa (12:30) STRASZÓW – kaplica pw. Podwyższenia Krzyża Świętego (9:00)","","","","http://www.kuria.zg.pl/index.php/diecezja/dekanaty/parafie/item/726-przewoz-parafia-pw-niepokalanego-poczecia-najswietszej-maryi-panny"
"Parafia pw. Matki Bożej Częstochowskiej","","Przyborów","ul. Nowosolska 35, 67-111 Przyborów","","","68-388-16-66 ","ks. kan. Jerzy GAŁĄZKA ","PRZYBORÓW – pw. MB Częstochowskiej (8:00, 12:00) STANY – pw. Objawienia MB w Lourdes (10:00)","","","","http://www.kuria.zg.pl/index.php/diecezja/dekanaty/parafie/item/741-przyborow-parafia-pw-matki-bozej-czestochowskiej"
"Parafia pw. Trójcy Świętej","","Przytoczna","ul. Jeziorna 8, 66-340 Przytoczna","www.parafiaprzytoczna.pl","trojcasw@parafiaprzytoczna.pl?subject=ze%20strony%20www","95-749-34-92 odwiedź stronę www Ten adres pocztowy jest chroniony przed spamowanie...","ks. Sławomir KUPIEC ","PRZYTOCZNA – pw. Trójcy Świętej (18:00 - sobota, 9:00, 12:00, 17:00) NOWA NIEDRZWICA – pw. Podwyższenia Krzyża Świętego (10:30)","","","","http://www.kuria.zg.pl/index.php/diecezja/dekanaty/parafie/item/753-przytoczna-parafia-pw-trojcy-swietej"
"Parafia pw. Wniebowzięcia NMP","","Przytok","Przytok 65, 66-003 Zabór","www.przytokwniebowziecia.parafia.info.pl","","68-321-80-88","ks. mgr Aleksander WERSTLER ","PRZYTOK – pw. Wniebowzięcia NMP (8:00, 12:30) DROSZKÓW – pw. NMP Królowej Polski (11:00) JANY – pw. św. Archaniołów Michała, Rafała i Gabriela (9:30)","","","","http://www.kuria.zg.pl/index.php/diecezja/dekanaty/parafie/item/865-przytok-parafia-pw-wniebowziecia-nmp"
"Parafia pw. św. Marii Magdaleny","","Pszczew","ul. Sikorskiego 15, 66-330 Pszczew","www.parafia.pszczew.com","","95-749-16-57","ks. mgr Stanisław KLICH ","PSZCZEW – pw. św. Marii Magdaleny (8:00, 12:00, 17:00) POLICKO – pw. Ducha Świętego (9:20) STOŁUŃ – kaplica pw. Podwyższenia Krzyża Świętego (10:30) ZIELOMYŚL – pw. św. Józefa (9:30) NOWE GORZYCKO – kaplica pw. Miłosierdzia Bożego (10:30) * SZARCZ – msza w zaadaptowanej świetlicy wiejskiej (11:40) * SZARCZ – kaplica ss. felicjanek w DPS (7:30)","","","","http://www.kuria.zg.pl/index.php/diecezja/dekanaty/parafie/item/745-pszczew-parafia-pw-sw-marii-magdaleny"
"Parafia pw. Niepokalanego Serca Najświętszej Maryi Panny","","Pyrzany","Pyrzany 49, 66-460 Witnica","","","95-751-19-42 ","ks. Stanisław DOCHNIAK ","PYRZANY – pw. Niepokalanego Serca NMP (9:30) NOWINY WIELKIE – pw. Najświętszego Serca Pana Jezusa (8:00, 12:00) ŚWIERKOCIN – pw. MB Różańcowej (11:00)","","","","http://www.kuria.zg.pl/index.php/diecezja/dekanaty/parafie/item/695-pyrzany-parafia-pw-niepokalanego-serca-najswietszej-maryi-panny"
"Parafia pw. św. Elżbiety Portugalskiej","","Pław","Pław, ul. Kościelna 3, 66-600 Krosno Odrz.","","","68-383-21-35 ","ks. mgr Marek ZINTARA ","PŁAW – pw. św. Elżbiety Port. (11:30) CIEMNICE – pw. Wszystkich Świętych (8:30) DĄBIE LUBUSKIE – pw. Najśw. Serca Pana Jezusa (13:00) GRONÓW – pw. Narodzenia NMP (18:00 - sobota) SZCZAWNO – pw. św. Maksymiliana M. Kolbe (10:00) SZCZAWNO – pw. św. Alberta Chmielowskiego kaplica w DPS (16:00 - sobota)","","","","http://www.kuria.zg.pl/index.php/diecezja/dekanaty/parafie/item/712-plaw-parafia-pw-sw-elzbiety-portugalskiej"
"Parafia pw. Najświętszej Maryi Panny Bolesnej","","Płoty","ul. Leśna 16, Płoty, 66-016 Czerwieńsk","www.parafiamb.pl.tl","parafiamb@onet.pl?subject=ze%20strony%20www","667-179-107","ks. mgr Robert PERŁAKOWSKI ","PŁOTY – pw. NMP Bolesnej (8:00, 10:00, 12:00)","","","","http://www.kuria.zg.pl/index.php/diecezja/dekanaty/parafie/item/841-ploty-parafia-pw-najswietszej-maryi-panny-bolesnej"
"Parafia pw. Najświętszej Maryi Panny Częstochowskiej","","Radnica","Radnica 21, 66-600 Krosno Odrz.","","","68-383-15-27 ","ks. Jerzy KRAUZE ","RADNICA – pw. NMP Częstochowskiej (18:00 - sobota, 12:30) BĘDÓW – pw. Trójcy Świętej (9:30) SYCOWICE – pw. Narodzenia NMP (11:00) SZKLARKA RADNICKA – pw. NMP Matki Kościoła (8:00)","","","","http://www.kuria.zg.pl/index.php/diecezja/dekanaty/parafie/item/714-radnica-parafia-pw-najswietszej-maryi-panny-czestochowskiej"
"Parafia  pw. Nawiedzenia Najświętszej Maryi Panny","","Rąpin","66-533 Rąpin 55","","","95-762-44-24","ks. Stanisław NALBACH CRL ","RĄPIN – pw. Nawiedzenia NMP 10:00; GROTÓW – pw. MB Królowej Polski 11:30; LUBIATÓW – pw. św. Józefa 13:00","","","","http://www.kuria.zg.pl/index.php/diecezja/dekanaty/parafie/item/621-rapin-parafia-pw-nawiedzenia-najswietszej-maryi-panny"
"Parafia pw. św. Wawrzyńca","","Rapocin","","","","","ks. Rafał Zendran ","Grodziec Mały – 9:30; Sobczyce – 11:00","","","","http://www.kuria.zg.pl/index.php/diecezja/dekanaty/parafie/item/99-rapocin-parafia-pw-sw-wawrzynca"
"Parafia pw. Matki Bożej Rokitniańskiej","","Rokitno","Rokitno 37, 66-340 Przytoczna","www.rokitno.org","","95-749-30-43 odwiedź stronę www","ks. kan. dr Józef TOMIAK ","ROKITNO – bazylika mniejsza pw. MB Rokitniańskiej (9:00, 12:00, 15:00, 18:00) CHEŁMSKO – pw. św. Kazimierza Królewicza (11:15) KALSKO – pw. św. Bartłomieja Ap. (9:00) TWIERDZIELEWO – pw. św. Anny (10:15)","","","","http://www.kuria.zg.pl/index.php/diecezja/dekanaty/parafie/item/754-rokitno-parafia-pw-matki-bozej-rokitnianskiej"
"Parafia pw. św. Stanisława Kostki","","Różanki","ul. Niepodległości 9, 66-416 Różanki","","","95-731-15-84 ","ks. kan. Bogusł aw KACZMAREK ","Różanki – 10:30; Rybakowo – 8:00; Santoczno – 9:15; Wojcieszyce – 12:00.","","","","http://www.kuria.zg.pl/index.php/diecezja/dekanaty/parafie/item/152-rozanki-parafia-pw-sw-stanislawa-kostki"
"Parafia pw. Wniebowzięcia Najświętszej Maryi Panny","","Rudawica","","","","68-376-90-21","ks. kan. Alojzy BUDNIK ","RUDAWICA – pw. Wniebowzięcia NMP (12:00) ŁOZY – kaplica pw. Miłosierdzia Bożego (13:15)","","","","http://www.kuria.zg.pl/index.php/diecezja/dekanaty/parafie/item/812-rudawica-parafia-pw-wniebowziecia-najswietszej-maryi-panny"
"Parafia pw. św. Jadwigi Śląskiej","","Rzeczyca","Rzeczyca 9, Rzeczyca, 67-220 Grębocice","","","76 831-51-39 Historia parafii Wzmianka historyczna o miejscowości Rzeczyca i pierwszym kośc...","ks. Krzysztof Czekaj ","Rzeczyca – 10:30; Piersna – 9:15; Szymocin – 11:45; Trzęsów –8:00; Bucze - 18:00(sobota)","","","","http://www.kuria.zg.pl/index.php/diecezja/dekanaty/parafie/item/138-rzeczyca-parafia-pw-sw-jadwigi-slaskiej"
"Parafia pw. Najświętszego Serca Pana Jezusa","","Rzepin","pl. Kościelny 4, 69-110 Rzepin","","","95-759-62-25","ks. kan. Stanisław WENCEL ","RZEPIN – pw. Najśw. Serca Pana Jezusa (8:00, 9:30, 1:100, 14:00 - oprócz wakacji) DRZEŃSKO – pw. Jezusa Miłosiernego (10:30) GAJEC – pw. Świętej Rodziny (12:00) LUBIECHNIA WIELKA – pw. MB Różańcowej (9:00) LUBIECHNIA MAŁA – pw. Podwyższenia Krzyża Świętego (12:00) RZEPIN – pw. św. Katarzyny (7:00, 10:00, 12:00, 19:00) STAROŚCIN – pw. św. Huberta (10:30)","","","","http://www.kuria.zg.pl/index.php/diecezja/dekanaty/parafie/item/763-rzepin-parafia-pw-najswietszego-serca-pana-jezusa"
"Parafia pw. św. Apostołów Piotra i Pawła","","Serby","ul. Główna 80 a, Serby, 67-200 Głogów","","","76 833-11-99 Historia parafii Parafia powstała z podziału parafii Wniebowzięcia NMP w Głogow...","ks. Leszek Okpisz ","Serby Nowe – 8:00, 12:00, 17:00; Gola Drzewiecka – 10:00 (należy do par. Wilków Głog.).","","","","http://www.kuria.zg.pl/index.php/diecezja/dekanaty/parafie/item/139-serby-parafia-pw-sw-apostolow-piotra-i-pawla"
"Parafia pw. Narodzenia Najświętszej Maryi Panny","","Siedlisko","pl. Zamkowy 17, 67-112 Siedlisko","","","68-388-32-66 ","ks. Zbigniew WOKOTRUB ","SIEDLISKO – pw. MB Różańcowej (8:00, 11:30) BIELAWY – pw. Najświętszego Serca Pana Jezusa (10:00) BOROWIEC – kaplica pw. MB Częstochowskiej (14:00)","","","","http://www.kuria.zg.pl/index.php/diecezja/dekanaty/parafie/item/742-siedlisko-parafia-pw-narodzenia-najswietszej-maryi-panny"
"Parafia pw. Narodzenia Najświętszej Maryi Panny i św. Jana Apostoła","","Siedlnica","67-406 Siedlnica 39","","","65-540-08-25","ks. dr Bolesław GUMIENIUK ","SIEDLNICA – pw. Narodzenia NMP i św. Jakuba Ap. (10:30) JĘDRZYCHOWICE – pw. św. Jana z Dukli (12:00) OLBRACHCICE – pw. bł. Władysława z Gielniowa (9:00)","","","","http://www.kuria.zg.pl/index.php/diecezja/dekanaty/parafie/item/835-siedlnica-parafia-pw-narodzenia-najswietszej-maryi-panny-i-sw-jana-apostola"
"Parafia pw. Narodzenia Najświętszej Maryi Panny","","Sieniawa Lubuska","66-221 Sieniawa Lubuska 65","","","68-341-22-21","ks. Grzegorz JANUSZ ","SIENIAWA LUBUSKA – pw. Narodzenia NMP (9:00, 10:30) WIELOWIEŚ – pw. MB Różańcowej (12:15) ZARZYŃ – pw. NMP Matki Kościoła (13:30)","","","","http://www.kuria.zg.pl/index.php/diecezja/dekanaty/parafie/item/819-sieniawa-lubuska-parafia-pw-narodzenia-najswietszej-maryi-panny"
"Parafia pw. świętych Apostołów Piotra i Pawła","","Sieniawa Żarska","Sieniawa Żarska 39, 68-213 Lipinki Łużyckie","www.sieniawa.parafia.info.pl","","68-374-26-93","ks. mgr Krzysztof LEBIECKI ","SIENIAWA ŻARSKA – pw. Nawiedzenia NMP 7:30, 11:45; BRZOSTOWA – pw. św. Franciszka 9:00; MIŁOWICE – pw. św. Antoniego Padewskiego 10:30","","","","http://www.kuria.zg.pl/index.php/diecezja/dekanaty/parafie/item/644-sieniawa-zarska-parafia-pw-swietych-apostolow-piotra-i-pawla"
"Parafia pw. Narodzenia Najświętszej Maryi Panny","","Skąpe","66-213 Skąpe 97","","","68-341-93-80","ks. Zbigniew DYMITRUK ","SKĄPE – pw. Narodzenia NMP (11:00) DARNAWA – pw. św. Alojzego Gonzagi (8:00) RADOSZYN – pw. św. Jadwigi (9:30)","","","","http://www.kuria.zg.pl/index.php/diecezja/dekanaty/parafie/item/826-skape-parafia-pw-narodzenia-najswietszej-maryi-panny"
"Parafia pw. św. Mikołaja","","Skwierzyna","ul. Plebańska 1, 66-440 Skwierzyna","","","95-717-00-18","ks. Cezary KOKOCIŃSKI CM ","SKWIERZYNA – pw. św. Mikołaja (7:00, 13:00, 18:00) KROBIELEWKO – pw. Najświętszego Serca Pana Jezusa (17:00 – sobota) MURZYNOWO – pw. Niepokalanego Serca NMP (11:30) NOWY DWÓR – pw. Najświętszego Serca Pana Jezusa (18:00 – sobota) SKWIERZYNA – pw. Najświętszego Zbawiciela (8:00, 10:00, 11:30) ŚWINARY – pw. MB Królowej Polski (10:00) WIEJCE – pw. św. Józefa Robotnika (16:00 – sobota) * PIŁKA – Eucharystia sprawowana w pomieszczeniu DPS (13:00 – II niedziela miesiąca) * SKWIERZYNA – kaplica szpitalna (15:00 – sobota)","","","","http://www.kuria.zg.pl/index.php/diecezja/dekanaty/parafie/item/755-skwierzyna-parafia-pw-sw-mikolaja"
"Parafia pw. św. Andrzeja Apostoła","","Śmieszkowo","Śmieszkowo 14, 67-410 Sława","","","68-356-62-81","ks. mgr Janusz SZCZEPKOWICZ ","ŚMIESZKOWO – pw. św. Andrzeja Ap. (11:00) ŁUPICA – pw. Najświętszego Serca Pana Jezusa (9:30) POTRZEBOWO – kaplica pw. MB Różańcowej (8:00)","","","","http://www.kuria.zg.pl/index.php/diecezja/dekanaty/parafie/item/774-smieszkowo-parafia-pw-sw-andrzeja-apostola"
"Parafia pw. Najświętszego Serca Pana Jezusa","","Smogóry","69-214 Smogóry","","","95-757-70-16","ks. Edward WOJCIECHOWSKI ","SMOGÓRY – pw. Najśw. Serca Pana Jezusa (13:00) GRABNO – pw. św. Józefa Oblubieńca (10:00) LUBIEŃ – pw. Niepokalanego Serca NMP (11:30) * SMOGÓRY – kaplica pw. Miłosierdzia Bożego (8:30)","","","","http://www.kuria.zg.pl/index.php/diecezja/dekanaty/parafie/item/766-smogory-parafia-pw-najswietszego-serca-pana-jezusa"
"Parafia pw. Chrystusa Króla","","Smolno Wielkie","Smolno Wielkie 22, 66-120 Kargowa","www.parafiasmolnowielkie.pl","","68-352-54-69","ks. Sławomir KUKLA ","SMOLNO WIELKIE – pw. Chrystusa Króla (9:00, 13:00) OSTRZYCE – kaplica pw. MB Różańcowej (12:00) PODLEGÓRZ – pw. Podwyższenia Krzyża Świętego (10:30)","","","","http://www.kuria.zg.pl/index.php/diecezja/dekanaty/parafie/item/791-smolno-wielkie-parafia-pw-chrystusa-krola"
"Parafia pw. Wniebowzięcia Najświętszej Maryi Panny","","Sokola Dąbrowa","Sokola Dąbrowa 16, 66-350 Bledzew","parafia-sulecin.com/sokola/index.html","","95-743-53-65","ks. lic. mgr Adam Zygmunt LEWANDOWSKI ","SOKOLA DĄBROWA – pw. Wniebowzięcia NMP (9:00) NOWA WIEŚ – pw. św. Anny (12:00) OSIECKO – pw. św. Mikołaja (10:30)","","","","http://www.kuria.zg.pl/index.php/diecezja/dekanaty/parafie/item/800-sokola-dabrowa-parafia-pw-wniebowziecia-najswietszej-maryi-panny"
"Parafia  pw. świętych Apostołów Piotra i Pawła","","Stare Kurowo","ul. Daszyńskiego 4, 66-540 Stare Kurowo","","","95-761-50-59","ks. kan. dr Roman SKARŻYŃSKI ","STARE KUROWO – pw. św. Ap. Piotra i Pawła 8:00, 11:00; BŁOTNICA – pw. św. Michała Archanioła 16:00 - sobota; GŁĘBOCZEK – pw. św. Barbary 10:45; NOWE KUROWO – pw. MB Szkaplerznej 9:30; ŁĄCZNICA – pw. Narodzenia NMP 9:30; PŁAWIN – pw. MB Nieustającej Pomocy 12:00; ROKITNO – w domu prywatnym 16:00 - sobota","","","","http://www.kuria.zg.pl/index.php/diecezja/dekanaty/parafie/item/622-stare-kurowo-parafia-pw-swietych-apostolow-piotra-i-pawla"
"Parafia pw. św. Antoniego","","Stare Polichno","Zielona 3, Stare Polichno, 66-431 Santok","","","95-731-67-85 Historia parafii Parafia powstała z wyłączenia Gościnowa i Starego Polichna...","ks. Henryk Jągowski ","Stare Polichno – 11:30; Dobrojewo – 9:00; Santok – 10:15.","","","","http://www.kuria.zg.pl/index.php/diecezja/dekanaty/parafie/item/142-stare-polichno-parafia-pw-sw-antoniego"
"Parafia pw. św. Jadwigi","","Stare Strącze","Stare Strącze 162, 67-410 Sława","","","68-356-62-77","ks. Stanisław JAROSZ ","STARE STRĄCZE – pw. św. Jadwigi (9:00, 12:00) * KRZYDŁOWICZKI – Eucharystia sprawowana w świetlicy wiejskiej (10:30)","","","","http://www.kuria.zg.pl/index.php/diecezja/dekanaty/parafie/item/773-stare-stracze-parafia-pw-sw-jadwigi"
"Parafia pw. św. Jana od Krzyża","","Starosiedle","Starosiedle 39, 66-633 Stargard Gubiński","","","68-359-25-91 ","ks. Bogdan KUSIAK ","STAROSIEDLE – pw. św. Jana od Krzyża (9:00, 12:00) KOPERNO – pw. MB Bolesnej (9:00) ŁAZY – kaplica pw. MB Królowej Polski (12:00) STARGARD GUBIŃSKI. – pw. św. Józefa (10:30) WITASZKÓW – pw. Niepokalanego Poczęcia NMP (9:00) WĘGLINY – kaplica pw. MB Częstochowskiej (10:30)","","","","http://www.kuria.zg.pl/index.php/diecezja/dekanaty/parafie/item/685-starosiedle-parafia-pw-sw-jana-od-krzyza"
"Parafia pw. św. Wawrzyńca","","Stary Dwór","Stary Dwór, ul. Kościelna 36, 66-304 Brójce Lubuskie","","","95-742-90-70","ks. kan. Mieczysław SOŁTYS ","STARY DWÓR – pw. św. Wawrzyńca (11:30) BUKOWIEC – pw. św. Marcina (8:30, 13:00) WYSZANOWO – pw. św. Józefa (10:00)","","","","http://www.kuria.zg.pl/index.php/diecezja/dekanaty/parafie/item/749-stary-dwor-parafia-pw-sw-wawrzynca"
"Parafia pw. św. Antoniego","","Strzegów","Strzegów 77, 66-620 Gubin","","","68-359-17-21 ","ks. mgr Krzysztof KORCZ ","STRZEGÓW – pw. św. Antoniego (18:00 - sobota, 9:30) GRABICE – pw. Miłosierdzia Bożego (12:00) MIELNO – pw. św. Franciszka z Asyżu (10:30)","","","","http://www.kuria.zg.pl/index.php/diecezja/dekanaty/parafie/item/686-strzegow-parafia-pw-sw-antoniego"
"Parafia pw. św. Franciszka z Asyżu","","Strzelce Krajeńskie","ul. Kard. St. Wyszyńskiego 2, 66-500 Strzelce Kraj","","","95-763-21-60","ks. kan. mgr Jacek MAKOWIECKI ","STRZELCE KRAJ. – pw. św. Franciszka z Asyżu (7:00) STRZELCE KRAJ. – pw. MB Różańcowej (9:00, 10:30, 12:00, 15:00, 18:00) GARDZKO – pw. św. Jana Chrzciciela (10:30) LICHEŃ – pw. Niepokalanego Poczęcia NMP (1200) * DŁUGIE – tymczasowa kaplica (12:00 - II niedziela, 10:00 - w wakacje) * SŁAWNO – tymczasowa kaplica (9:00)","","","","http://www.kuria.zg.pl/index.php/diecezja/dekanaty/parafie/item/779-strzelce-krajenskie-parafia-pw-sw-franciszka-z-asyzu"
"Parafia pw. Podwyższenia Krzyża Świętego","","Sulechów","pl. Kościelny 4, 66-100 Sulechów","www.pksul.parafia.info.pl","pksul@o2.pl?subject=ze%20strony%20www","68-385-26-20","ks. lic. mgr Janusz MIKOŁAJEWICZ ","SULECHÓW – pw. Podw. Krzyża Świętego (18:30 - sobota, 7:00, 9:30, 11:00, 12:30, 15:00, 18:30) KALSK – pw. MB Częstochowskiej (10:00) SULECHÓW – pw. Najświętszego Imienia Maryi (8:15) * SULECHÓW – kaplica szpitalna, al. Niepodległości - oddz. Rehabilitacyjny (19:00 - sobota) * SULECHÓW – kaplica szpitalna, al. Niepodległości - oddz. wewnetrzny (19:10)","","","","http://www.kuria.zg.pl/index.php/diecezja/dekanaty/parafie/item/792-sulechow-parafia-pw-podwyzszenia-krzyza-swietego"
"Parafia pw. św. Stanisława Kostki","","Sulechów","ul. Odrzańska 63, 66-100 Sulechów","www.kostka-sulechow.pl","","68-385-30-55","ks. kan. lic. mgr Henryk WOJNAR ","SULECHÓW – pw. św. Stanisława Kostki (7:30, 9:00, 10:30, 12:00, 13:30, 18:00, 20:00) MOZÓW – pw. św. Józefa (9:30)","","","","http://www.kuria.zg.pl/index.php/diecezja/dekanaty/parafie/item/793-sulechow-parafia-pw-sw-stanislawa-kostki"
"Parafia pw. św. Henryka","","Sulęcin","ul. M. Curie-Skłodowskiej 1, 69-200 Sulęcin","parafia-sulecin.com","siostry.sulecin@interia.pl","95-755-23-22","ks. kan. Piotr MAZUREK ","SULĘCIN – pw. św. Henryka (11:00, 13:00, 19:00 - od VI do VIII tylko 13:00) OSTRÓW – pw. Narodzenia NMP (12:30) SULĘCIN – pw. św. Mikołaja (7:30, 9:00, 10:30, 13:30 - od IX do V, 18:00; 20:00 - od VII do VIII) TURSK – pw. św. Stanisława Bpa (9:00) ŻUBRÓW – pw. św. Michała (10:15) TURSK – kaplica pw. MB Rokitniańskiej w PDPS (11:30)","","","","http://www.kuria.zg.pl/index.php/diecezja/dekanaty/parafie/item/801-sulecin-parafia-pw-sw-henryka"
"Parafia pw. św. Marcina","","Świdnica","ul. Długa 26, 66-008 Świdnica","www.swmarcin.swidnica.zgora.pl","par.swidnica@duchzg.pl?subject=ze%20strony%20www","68-327-32-23","ks. lic. mgr Robert TOMALKA ","ŚWIDNICA – pw. św. Marcina (9:00, 12:00) PIASKI – pw. MB Rokitniańskiej (10:30)","","","","http://www.kuria.zg.pl/index.php/diecezja/dekanaty/parafie/item/843-swidnica-parafia-pw-sw-marcina"
"Parafia pw. Miłosierdzia Bożego","","Świebodzin","os. Łużyckie 52, 66-200 Świebodzin","www.sanktuariummilosierdziabozego.pl","sanktuarium.milosierdzia@gmail.com?subject=ze%20strony%20www","68-382-92-22","ks. kan. dr Jan ROMANIUK ","ŚWIEBODZIN – pw. Miłosierdzia Bożego (7:30, 9:30, 11:00, 12:30, 16:00, 18:00, 20:30) RAKÓW – pw. św. Jadwigi (11:30) RUDGERZOWICE – pw. MB Nieustającej Pomocy (10:00)","","","","http://www.kuria.zg.pl/index.php/diecezja/dekanaty/parafie/item/828-swiebodzin-parafia-pw-milosierdzia-bozego"
"Parafia pw. Najświętszej Maryi Panny Królowej Polski","","Świebodzin","Park Chopina 4, 66-200 Świebodzin","","","68-382-27-85","ks. kan. Zbigniew MATWIEJÓW ","ŚWIEBODZIN – pw. NMP Królowej Polski (7:30, 9:00, 10:30, 12:00, 16:00, 18:00) JEZIORY – pw. NMP Królowej Polski (9:00) LUBINICKO – pw. Chrystusa Króla (10:30)","","","","http://www.kuria.zg.pl/index.php/diecezja/dekanaty/parafie/item/820-swiebodzin-parafia-pw-najswietszej-maryi-panny-krolowej-polski"
"Parafia pw. św. Michała Archanioła","","Świebodzin","ul. Szpitalna 1, 66-200 Świebodzin","","michaelswiebodzin@gmail.com?subject=ze%20strony%20www","68-475-10-05","ks. kan. mgr Zbigniew NOSAL ","ŚWIEBODZIN – pw. św. Michała Arch. (7:00, 8:00 - os. Widok, 9:00, 10:30, 12:00, 13:15, 18:00) GRODZISZCZE – pw. św. Jadwigi (9:30)","","","","http://www.kuria.zg.pl/index.php/diecezja/dekanaty/parafie/item/821-swiebodzin-parafia-pw-sw-michala-archaniola"
"Parafia pw. św. Anny","","Szczaniec","66-225 Szczaniec 58","","","68-341-03-89","ks. Krzysztof OLESZKIEWICZ SDB ","SZCZANIEC – pw. św. Anny (8:00, 11:00) KUPIENINO – pw. Świętej Rodziny (9:30) KUPIENINO – pw. św. Henryka MYSZĘCIN – pw. MB Królowej Polski (9:30) OJERZYCE – pw. św. Jana Chrzciciela (11:00) RZECZYCA – pw. Podwyższenia Krzyża Świętego (8:00) WILENKO – kaplica pw. Przenajdroższej Krwi Jezusa (12:30)","","","","http://www.kuria.zg.pl/index.php/diecezja/dekanaty/parafie/item/827-szczaniec-parafia-pw-sw-anny"
